"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","method_focal","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","method_ref","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref"
2000,2000,40,0.12,0.05,"b",TRUE,0,1,1,"20, 15","IRT",233,1652,115,0,0.9425,0.934917940011319,1,1,0.934917940011319,0.966364434045042,"IRT",118,821,61,0,0.939,0.930839002267574,1,1,0.930839002267574,0.964180857310628,"IRT",115,831,54,0,0.946,0.938983050847458,1,1,0.938983050847458,0.968531468531468
2000,2000,40,0.12,0.05,"b",TRUE,0,1,1,"20, 15","rf_probs",0,668,1099,233,0.334,0.378041878890775,0,0.741398446170921,0.378041878890775,0.500749625187406,"rf_probs",0,332,550,118,0.332,0.376417233560091,0,0.737777777777778,0.376417233560091,0.498498498498498,"rf_probs",0,336,549,115,0.336,0.379661016949153,0,0.745011086474501,0.379661016949153,0.502994011976048
2000,2000,40,0.12,0.05,"b",TRUE,0,1,1,"20, 15","rf_class",206,1723,44,27,0.9645,0.975099037917374,0.88412017167382,0.984571428571429,0.975099037917374,0.979812340062553,"rf_class",108,853,29,10,0.961,0.967120181405896,0.915254237288136,0.988412514484357,0.967120181405896,0.977650429799427,"rf_class",98,870,15,17,0.968,0.983050847457627,0.852173913043478,0.980834272829763,0.983050847457627,0.981941309255079
2000,2000,40,0.12,0.05,"b",TRUE,0,1,2,"30, 24","IRT",232,1693,59,16,0.9625,0.966324200913242,0.935483870967742,0.990637799882973,0.966324200913242,0.978329962438602,"IRT",114,844,35,8,0.957042957042957,0.960182025028441,0.934426229508197,0.990610328638498,0.960182025028441,0.975158867706528,"IRT",118,849,24,8,0.967967967967968,0.972508591065292,0.936507936507937,0.990665110851809,0.972508591065292,0.98150289017341
2000,2000,40,0.12,0.05,"b",TRUE,0,1,2,"30, 24","rf_probs",0,723,1029,248,0.3615,0.412671232876712,0,0.744593202883625,0.412671232876712,0.531031950055086,"rf_probs",0,360,519,122,0.35964035964036,0.409556313993174,0,0.746887966804979,0.409556313993174,0.529022777369581,"rf_probs",0,363,510,126,0.363363363363363,0.415807560137457,0,0.742331288343558,0.415807560137457,0.533039647577093
2000,2000,40,0.12,0.05,"b",TRUE,0,1,2,"30, 24","rf_class",220,1713,39,28,0.9665,0.977739726027397,0.887096774193548,0.983917288914417,0.977739726027397,0.980818780417979,"rf_class",110,854,25,12,0.963036963036963,0.97155858930603,0.901639344262295,0.986143187066975,0.97155858930603,0.978796561604585,"rf_class",110,859,14,16,0.96996996996997,0.983963344788087,0.873015873015873,0.981714285714286,0.983963344788087,0.982837528604119
2000,2000,40,0.12,0.05,"b",TRUE,0,1,3,"9, 15","IRT",225,1684,85,6,0.9545,0.951950254381006,0.974025974025974,0.996449704142012,0.951950254381006,0.973691818444637,"IRT",100,844,50,3,0.946840521564694,0.94407158836689,0.970873786407767,0.996458087367178,0.94407158836689,0.969557725445146,"IRT",125,840,35,3,0.962113659022931,0.96,0.9765625,0.99644128113879,0.96,0.977881257275902
2000,2000,40,0.12,0.05,"b",TRUE,0,1,3,"9, 15","rf_probs",0,683,1086,231,0.3415,0.386093838326738,0,0.7472647702407,0.386093838326738,0.509131569139023,"rf_probs",0,346,548,103,0.34704112337011,0.387024608501119,0,0.770601336302895,0.387024608501119,0.515264333581534,"rf_probs",0,337,538,128,0.335992023928215,0.385142857142857,0,0.724731182795699,0.385142857142857,0.502985074626866
2000,2000,40,0.12,0.05,"b",TRUE,0,1,3,"9, 15","rf_class",211,1735,34,20,0.973,0.980780101752402,0.913419913419913,0.988603988603989,0.980780101752402,0.984676503972758,"rf_class",94,875,19,9,0.971915747241725,0.978747203579418,0.912621359223301,0.989819004524887,0.978747203579418,0.984251968503937,"rf_class",117,860,15,11,0.9740777666999,0.982857142857143,0.9140625,0.987370838117107,0.982857142857143,0.985108820160366
2000,2000,40,0.12,0.05,"b",TRUE,0,1,4,"20, 2","IRT",248,1678,69,5,0.963,0.960503720663995,0.980237154150198,0.997029114676174,0.960503720663995,0.978425655976676,"IRT",117,858,40,1,0.959645669291339,0.955456570155902,0.991525423728814,0.9988358556461,0.955456570155902,0.976664769493455,"IRT",131,820,29,4,0.966463414634146,0.965842167255595,0.97037037037037,0.995145631067961,0.965842167255595,0.980274955170353
2000,2000,40,0.12,0.05,"b",TRUE,0,1,4,"20, 2","rf_probs",0,597,1150,253,0.2985,0.341728677733257,0,0.702352941176471,0.341728677733257,0.459761262995764,"rf_probs",0,315,583,118,0.31003937007874,0.350779510022272,0,0.727482678983834,0.350779510022272,0.473328324567994,"rf_probs",0,282,567,135,0.286585365853659,0.332155477031802,0,0.676258992805755,0.332155477031802,0.445497630331754
2000,2000,40,0.12,0.05,"b",TRUE,0,1,4,"20, 2","rf_class",222,1715,32,31,0.9685,0.981682884945621,0.877470355731225,0.982245131729668,0.981682884945621,0.981963927855711,"rf_class",103,880,18,15,0.96751968503937,0.979955456570156,0.872881355932203,0.983240223463687,0.979955456570156,0.98159509202454,"rf_class",119,835,14,16,0.969512195121951,0.983510011778563,0.881481481481482,0.981198589894242,0.983510011778563,0.982352941176471
2000,2000,40,0.12,0.05,"b",TRUE,0,1,5,"10, 20","IRT",250,1665,81,4,0.9575,0.95360824742268,0.984251968503937,0.997603355302576,0.95360824742268,0.97510980966325,"IRT",111,849,35,1,0.963855421686747,0.960407239819005,0.991071428571429,0.998823529411765,0.960407239819005,0.97923875432526,"IRT",139,816,46,3,0.951195219123506,0.946635730858469,0.97887323943662,0.996336996336996,0.946635730858469,0.970850684116597
2000,2000,40,0.12,0.05,"b",TRUE,0,1,5,"10, 20","rf_probs",0,732,1014,254,0.366,0.419243986254296,0,0.742393509127789,0.419243986254296,0.535871156661786,"rf_probs",0,374,510,112,0.375502008032129,0.423076923076923,0,0.769547325102881,0.423076923076923,0.545985401459854,"rf_probs",0,358,504,142,0.356573705179283,0.415313225058005,0,0.716,0.415313225058005,0.525697503671072
2000,2000,40,0.12,0.05,"b",TRUE,0,1,5,"10, 20","rf_class",230,1703,43,24,0.9665,0.975372279495991,0.905511811023622,0.986103068905617,0.975372279495991,0.980708321336021,"rf_class",101,864,20,11,0.968875502008032,0.97737556561086,0.901785714285714,0.987428571428571,0.97737556561086,0.982376350198977,"rf_class",129,839,23,13,0.964143426294821,0.973317865429234,0.908450704225352,0.984741784037559,0.973317865429234,0.978996499416569
2000,2000,40,0.12,0.05,"b",TRUE,0,1,6,"1, 39","IRT",236,1669,87,8,0.9525,0.950455580865604,0.967213114754098,0.995229576624926,0.950455580865604,0.972327410428197,"IRT",127,823,44,3,0.952858575727182,0.949250288350634,0.976923076923077,0.99636803874092,0.949250288350634,0.972238629651506,"IRT",109,846,43,5,0.952143569292124,0.951631046119235,0.956140350877193,0.994124559341951,0.951631046119235,0.972413793103448
2000,2000,40,0.12,0.05,"b",TRUE,0,1,6,"1, 39","rf_probs",0,692,1064,244,0.346,0.394077448747153,0,0.739316239316239,0.394077448747153,0.514115898959881,"rf_probs",0,337,530,130,0.338014042126379,0.388696655132641,0,0.721627408993576,0.388696655132641,0.505247376311844,"rf_probs",0,355,534,114,0.353938185443669,0.399325084364454,0,0.756929637526652,0.399325084364454,0.522827687776141
