"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1"
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,1,"44, 66, 73, 29","IRT",229,1723,38,10,0.976,0.978421351504827,0.9581589958159,0.994229659549913,0.978421351504827,0.986262163709216,"IRT",116,859,15,7,0.977933801404213,0.982837528604119,0.943089430894309,0.991916859122402,0.982837528604119,0.98735632183908,"IRT",113,864,23,3,0.9740777666999,0.974069898534386,0.974137931034483,0.996539792387543,0.974069898534386,0.985176738882554
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,1,"44, 66, 73, 29","rf_probs",0,726,1035,239,0.363,0.412265758091993,0,0.752331606217617,0.412265758091993,0.532648569332355,"rf_probs",0,354,520,123,0.35506519558676,0.405034324942792,0,0.742138364779874,0.405034324942792,0.524056254626203,"rf_probs",0,372,515,116,0.370887337986042,0.419391206313416,0,0.762295081967213,0.419391206313416,0.541090909090909
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,1,"44, 66, 73, 29","rf_class",219,1734,27,20,0.9765,0.984667802385009,0.916317991631799,0.988597491448119,0.984667802385009,0.986628733997155,"rf_class",109,860,14,14,0.971915747241725,0.983981693363844,0.886178861788618,0.983981693363844,0.983981693363844,0.983981693363844,"rf_class",110,874,13,6,0.981056829511466,0.985343855693348,0.948275862068966,0.993181818181818,0.985343855693348,0.989247311827957
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,2,"79, 20, 2, 26","IRT",225,1735,34,6,0.98,0.980780101752402,0.974025974025974,0.996553704767375,0.980780101752402,0.988603988603989,"IRT",112,875,11,3,0.986013986013986,0.987584650112867,0.973913043478261,0.996583143507973,0.987584650112867,0.992063492063492,"IRT",113,860,23,3,0.973973973973974,0.973952434881087,0.974137931034483,0.996523754345307,0.973952434881087,0.985108820160366
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,2,"79, 20, 2, 26","rf_probs",0,703,1066,231,0.3515,0.397399660825325,0,0.752676659528908,0.397399660825325,0.52016278209397,"rf_probs",0,331,555,115,0.330669330669331,0.373589164785553,0,0.742152466367713,0.373589164785553,0.496996996996997,"rf_probs",0,372,511,116,0.372372372372372,0.421291053227633,0,0.762295081967213,0.421291053227633,0.542669584245077
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,2,"79, 20, 2, 26","rf_class",210,1739,30,21,0.9745,0.98304126625212,0.909090909090909,0.988068181818182,0.98304126625212,0.985548313969963,"rf_class",106,875,11,9,0.98001998001998,0.987584650112867,0.921739130434783,0.989819004524887,0.987584650112867,0.988700564971752,"rf_class",104,864,19,12,0.968968968968969,0.978482446206115,0.896551724137931,0.986301369863014,0.978482446206115,0.982376350198977
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,3,"56, 5, 61, 80","IRT",227,1733,34,6,0.98,0.980758347481607,0.974248927038627,0.996549741230592,0.980758347481607,0.988590986879635,"IRT",108,869,14,2,0.983887210473313,0.984144960362401,0.981818181818182,0.997703788748565,0.984144960362401,0.990877993158495,"IRT",119,864,20,4,0.976166832174777,0.97737556561086,0.967479674796748,0.995391705069124,0.97737556561086,0.986301369863014
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,3,"56, 5, 61, 80","rf_probs",0,789,978,233,0.3945,0.446519524617997,0,0.772015655577299,0.446519524617997,0.565794191466475,"rf_probs",0,385,498,110,0.387713997985901,0.436013590033975,0,0.777777777777778,0.436013590033975,0.55878084179971,"rf_probs",0,404,480,123,0.401191658391261,0.457013574660633,0,0.766603415559772,0.457013574660633,0.57264351523742
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,3,"56, 5, 61, 80","rf_class",218,1732,35,15,0.975,0.980192416525184,0.935622317596567,0.99141385231826,0.980192416525184,0.985771200910643,"rf_class",107,867,16,3,0.980866062437059,0.981879954699887,0.972727272727273,0.996551724137931,0.981879954699887,0.989161437535653,"rf_class",111,865,19,12,0.969215491559086,0.978506787330317,0.902439024390244,0.986316989737742,0.978506787330317,0.982396365701306
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,4,"23, 25, 2, 58","IRT",219,1735,40,6,0.977,0.977464788732394,0.973333333333333,0.996553704767375,0.977464788732394,0.986916951080774,"IRT",108,890,18,2,0.980353634577603,0.980176211453744,0.981818181818182,0.997757847533632,0.980176211453744,0.988888888888889,"IRT",111,845,22,4,0.973523421588595,0.974625144175317,0.965217391304348,0.995288574793875,0.974625144175317,0.984848484848485
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,4,"23, 25, 2, 58","rf_probs",0,730,1045,225,0.365,0.411267605633803,0,0.764397905759162,0.411267605633803,0.534798534798535,"rf_probs",0,357,551,110,0.350687622789784,0.393171806167401,0,0.764453961456103,0.393171806167401,0.519272727272727,"rf_probs",0,373,494,115,0.379837067209776,0.430219146482122,0,0.764344262295082,0.430219146482122,0.550553505535055
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,4,"23, 25, 2, 58","rf_class",208,1743,32,17,0.9755,0.981971830985915,0.924444444444444,0.990340909090909,0.981971830985915,0.986138613861386,"rf_class",103,897,11,7,0.982318271119843,0.987885462555066,0.936363636363636,0.992256637168142,0.987885462555066,0.990066225165563,"rf_class",105,846,21,10,0.968431771894094,0.975778546712803,0.91304347826087,0.988317757009346,0.975778546712803,0.982008125362739
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,5,"4, 44, 39, 43","IRT",228,1730,29,13,0.979,0.983513359863559,0.946058091286307,0.992541594951234,0.983513359863559,0.988006853226728,"IRT",116,847,14,10,0.975683890577508,0.983739837398374,0.920634920634921,0.988331388564761,0.983739837398374,0.986030267753201,"IRT",112,883,15,3,0.982230997038499,0.983296213808463,0.973913043478261,0.996613995485327,0.983296213808463,0.989910313901345
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,5,"4, 44, 39, 43","rf_probs",0,727,1032,241,0.3635,0.413303013075611,0,0.75103305785124,0.413303013075611,0.533186651998533,"rf_probs",0,340,521,126,0.344478216818642,0.394889663182346,0,0.729613733905579,0.394889663182346,0.512434061793519,"rf_probs",0,387,511,115,0.382033563672261,0.430957683741648,0,0.770916334661355,0.430957683741648,0.552857142857143
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,5,"4, 44, 39, 43","rf_class",213,1739,20,28,0.976,0.988629903354179,0.883817427385892,0.984153933220147,0.988629903354179,0.986386840612592,"rf_class",108,849,12,18,0.969604863221885,0.986062717770035,0.857142857142857,0.97923875432526,0.986062717770035,0.982638888888889,"rf_class",105,890,8,10,0.982230997038499,0.99109131403118,0.91304347826087,0.988888888888889,0.99109131403118,0.989988876529477
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,6,"71, 15, 53, 73","IRT",234,1712,47,7,0.973,0.97328027288232,0.970954356846473,0.995927865037813,0.97328027288232,0.984473835537665,"IRT",131,860,21,2,0.977317554240631,0.976163450624291,0.984962406015038,0.997679814385151,0.976163450624291,0.986804360298336,"IRT",103,852,26,5,0.968559837728195,0.970387243735763,0.953703703703704,0.99416569428238,0.970387243735763,0.982132564841499
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,6,"71, 15, 53, 73","rf_probs",0,690,1069,241,0.345,0.392268334280841,0,0.741138560687433,0.392268334280841,0.513011152416357,"rf_probs",0,334,547,133,0.329388560157791,0.379114642451759,0,0.715203426124197,0.379114642451759,0.495548961424332,"rf_probs",0,356,522,108,0.36105476673428,0.405466970387244,0,0.767241379310345,0.405466970387244,0.530551415797317
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,6,"71, 15, 53, 73","rf_class",217,1733,26,24,0.975,0.985218874360432,0.900414937759336,0.986340352874217,0.985218874360432,0.985779294653015,"rf_class",123,868,13,10,0.977317554240631,0.985244040862656,0.924812030075188,0.988610478359909,0.985244040862656,0.986924388857305,"rf_class",94,865,13,14,0.972616632860041,0.985193621867882,0.87037037037037,0.984072810011377,0.985193621867882,0.984632896983495
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,7,"47, 58, 73, 25","IRT",234,1717,46,3,0.9755,0.973908111174135,0.987341772151899,0.998255813953488,0.973908111174135,0.985931668102211,"IRT",102,877,18,1,0.980961923847695,0.979888268156425,0.990291262135922,0.998861047835991,0.979888268156425,0.989283699943598,"IRT",132,840,28,2,0.970059880239521,0.967741935483871,0.985074626865672,0.997624703087886,0.967741935483871,0.982456140350877
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,7,"47, 58, 73, 25","rf_probs",0,772,991,237,0.386,0.437889960294952,0,0.765113974231913,0.437889960294952,0.556998556998557,"rf_probs",0,371,524,103,0.371743486973948,0.414525139664804,0,0.782700421940928,0.414525139664804,0.54200146092038,"rf_probs",0,401,467,134,0.400199600798403,0.461981566820277,0,0.749532710280374,0.461981566820277,0.571632216678546
2000,2000,80,0.12,0.05,"both",FALSE,0.5,0.5,7,"47, 58, 73, 25","rf_class",220,1729,34,17,0.9745,0.980714690867839,0.928270042194093,0.990263459335624,0.980714690867839,0.985465944713594,"rf_class",97,884,11,6,0.982965931863727,0.987709497206704,0.941747572815534,0.993258426966292,0.987709497206704,0.990476190476191,"rf_class",123,845,23,11,0.966067864271457,0.973502304147465,0.917910447761194,0.98714953271028,0.973502304147465,0.980278422273782
