"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1"
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,1,"38, 34, 16, 24, 20, 9, 36, 19, 15, 37, 29, 4, 28, 17, 6, 8, 3, 22, 14, 12, 40, 25, 39, 31, 1, 26, 21, 23","IRT",610,1213,154,23,0.9115,0.887344550109729,0.963665086887836,0.981391585760518,0.887344550109729,0.932001536688436,"IRT",296,659,12,23,0.964646464646465,0.982116244411326,0.927899686520376,0.966275659824047,0.982116244411326,0.974131559497413,"IRT",314,554,142,0,0.859405940594059,0.795977011494253,1,1,0.795977011494253,0.8864
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,1,"38, 34, 16, 24, 20, 9, 36, 19, 15, 37, 29, 4, 28, 17, 6, 8, 3, 22, 14, 12, 40, 25, 39, 31, 1, 26, 21, 23","rf_probs",544,0,1367,89,0.272,0,0.859399684044234,0,0,NA,"rf_probs",282,0,671,37,0.284848484848485,0,0.884012539184953,0,0,NA,"rf_probs",262,0,696,52,0.259405940594059,0,0.834394904458599,0,0,NA
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,1,"38, 34, 16, 24, 20, 9, 36, 19, 15, 37, 29, 4, 28, 17, 6, 8, 3, 22, 14, 12, 40, 25, 39, 31, 1, 26, 21, 23","rf_class",564,1281,86,69,0.9225,0.937088514996342,0.890995260663507,0.948888888888889,0.937088514996342,0.942951785057048,"rf_class",255,666,5,64,0.93030303030303,0.992548435171386,0.799373040752351,0.912328767123288,0.992548435171386,0.950749464668094,"rf_class",309,615,81,5,0.914851485148515,0.883620689655172,0.984076433121019,0.991935483870968,0.883620689655172,0.934650455927052
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,2,"38, 11, 15, 7, 36, 39, 37, 19, 30, 27, 5, 25, 40, 31, 16, 6, 12, 33, 20, 26, 1, 4, 29, 24, 13, 3, 23, 34","IRT",564,1299,90,47,0.9315,0.935205183585313,0.923076923076923,0.965081723625557,0.935205183585313,0.949908592321755,"IRT",285,699,6,43,0.952565343659245,0.991489361702128,0.86890243902439,0.942048517520216,0.991489361702128,0.966136834830684,"IRT",279,600,84,4,0.90899689762151,0.87719298245614,0.985865724381625,0.993377483443709,0.87719298245614,0.93167701863354
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,2,"38, 11, 15, 7, 36, 39, 37, 19, 30, 27, 5, 25, 40, 31, 16, 6, 12, 33, 20, 26, 1, 4, 29, 24, 13, 3, 23, 34","rf_probs",0,496,893,611,0.248,0.357091432685385,0,0.448057813911472,0.357091432685385,0.397435897435897,"rf_probs",0,186,519,328,0.180058083252662,0.263829787234043,0,0.361867704280156,0.263829787234043,0.305168170631665,"rf_probs",0,310,374,283,0.320579110651499,0.453216374269006,0,0.522765598650928,0.453216374269006,0.485512920908379
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,2,"38, 11, 15, 7, 36, 39, 37, 19, 30, 27, 5, 25, 40, 31, 16, 6, 12, 33, 20, 26, 1, 4, 29, 24, 13, 3, 23, 34","rf_class",554,1308,81,57,0.931,0.941684665226782,0.90671031096563,0.958241758241758,0.941684665226782,0.949891067538126,"rf_class",281,692,13,47,0.941916747337851,0.981560283687943,0.856707317073171,0.936400541271989,0.981560283687943,0.958448753462604,"rf_class",273,616,68,10,0.919338159255429,0.900584795321637,0.964664310954064,0.984025559105431,0.900584795321637,0.940458015267176
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,3,"37, 32, 9, 19, 38, 20, 29, 7, 10, 6, 1, 21, 18, 28, 22, 23, 5, 14, 13, 31, 15, 4, 25, 33, 30, 26, 27, 34","IRT",581,1260,121,38,0.9205,0.912382331643736,0.938610662358643,0.970724191063174,0.912382331643736,0.940649496080627,"IRT",277,673,12,35,0.952858575727182,0.982481751824818,0.887820512820513,0.950564971751412,0.982481751824818,0.966259870782484,"IRT",304,587,109,3,0.888334995014955,0.843390804597701,0.990228013029316,0.994915254237288,0.843390804597701,0.912908242612753
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,3,"37, 32, 9, 19, 38, 20, 29, 7, 10, 6, 1, 21, 18, 28, 22, 23, 5, 14, 13, 31, 15, 4, 25, 33, 30, 26, 27, 34","rf_probs",1,446,935,618,0.2235,0.322954380883418,0.00161550888529887,0.419172932330827,0.322954380883418,0.364826175869121,"rf_probs",1,144,541,311,0.14543630892678,0.21021897810219,0.00320512820512821,0.316483516483516,0.21021897810219,0.252631578947368,"rf_probs",0,302,394,307,0.301096709870389,0.433908045977011,0,0.495894909688013,0.433908045977011,0.462835249042146
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,3,"37, 32, 9, 19, 38, 20, 29, 7, 10, 6, 1, 21, 18, 28, 22, 23, 5, 14, 13, 31, 15, 4, 25, 33, 30, 26, 27, 34","rf_class",559,1286,95,60,0.9225,0.931209268645909,0.903069466882068,0.955423476968796,0.931209268645909,0.943160982764943,"rf_class",260,671,14,52,0.933801404212638,0.97956204379562,0.833333333333333,0.928077455048409,0.97956204379562,0.953125,"rf_class",299,615,81,8,0.911266201395813,0.883620689655172,0.973941368078176,0.987158908507223,0.883620689655172,0.932524639878696
2000,2000,40,0.3,0.7,"both",FALSE,0.2,0.5,4,"35, 10, 34, 13, 23, 38, 4, 39, 32, 5, 11, 22, 20, 21, 9, 40, 31, 15, 33, 27, 6, 37, 25, 19, 24, 16, 3, 8","IRT",588,1249,137,26,0.9185,0.901154401154401,0.957654723127036,0.979607843137255,0.901154401154401,0.938744832769635,"IRT",292,711,16,25,0.960727969348659,0.977991746905089,0.921135646687697,0.966032608695652,0.977991746905089,0.971975393028025,"IRT",296,538,121,1,0.872384937238494,0.81638846737481,0.996632996632997,0.998144712430427,0.81638846737481,0.898163606010017
