"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","method_focal","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","method_ref","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref"
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,1,"17, 26","IRT",155,1036,58,1,0.9528,0.946983546617916,0.993589743589744,0.999035679845709,0.946983546617916,0.972313467855467,"IRT",30,206,14,1,0.940239043824701,0.936363636363636,0.967741935483871,0.995169082125604,0.936363636363636,0.964871194379391,"IRT",125,830,44,0,0.955955955955956,0.949656750572082,1,1,0.949656750572082,0.974178403755869
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,1,"17, 26","rf_probs",0,507,587,156,0.4056,0.463436928702011,0,0.764705882352941,0.463436928702011,0.577120091064314,"rf_probs",0,113,107,31,0.450199203187251,0.513636363636364,0,0.784722222222222,0.513636363636364,0.620879120879121,"rf_probs",0,394,480,125,0.394394394394394,0.450800915331808,0,0.759152215799615,0.450800915331808,0.565685570710696
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,1,"17, 26","rf_class",134,1067,27,22,0.9608,0.975319926873857,0.858974358974359,0.97979797979798,0.975319926873857,0.977553825011452,"rf_class",26,210,10,5,0.940239043824701,0.954545454545455,0.838709677419355,0.976744186046512,0.954545454545455,0.96551724137931,"rf_class",108,857,17,17,0.965965965965966,0.980549199084668,0.864,0.980549199084668,0.980549199084668,0.980549199084668
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,2,"8, 13","IRT",145,1052,48,5,0.9576,0.956363636363636,0.966666666666667,0.99526963103122,0.956363636363636,0.975428836346778,"IRT",24,200,5,3,0.96551724137931,0.975609756097561,0.888888888888889,0.985221674876847,0.975609756097561,0.980392156862745,"IRT",121,852,43,2,0.955795677799607,0.95195530726257,0.983739837398374,0.997658079625293,0.95195530726257,0.974271012006861
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,2,"8, 13","rf_probs",0,503,597,150,0.4024,0.457272727272727,0,0.770290964777948,0.457272727272727,0.573873359954364,"rf_probs",0,81,124,27,0.349137931034483,0.395121951219512,0,0.75,0.395121951219512,0.517571884984026,"rf_probs",0,422,473,123,0.414538310412574,0.471508379888268,0,0.774311926605505,0.471508379888268,0.586111111111111
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,2,"8, 13","rf_class",136,1074,26,14,0.968,0.976363636363636,0.906666666666667,0.987132352941177,0.976363636363636,0.981718464351006,"rf_class",25,202,3,2,0.978448275862069,0.985365853658537,0.925925925925926,0.990196078431373,0.985365853658537,0.987775061124694,"rf_class",111,872,23,12,0.965618860510805,0.974301675977654,0.902439024390244,0.986425339366516,0.974301675977654,0.980326025857223
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,3,"28, 31","IRT",158,1006,85,1,0.9312,0.922089825847846,0.993710691823899,0.999006951340616,0.922089825847846,0.959008579599619,"IRT",36,194,11,0,0.954356846473029,0.946341463414634,1,1,0.946341463414634,0.972431077694236,"IRT",122,812,74,1,0.925668979187314,0.91647855530474,0.991869918699187,0.998769987699877,0.91647855530474,0.955856386109476
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,3,"28, 31","rf_probs",0,429,662,159,0.3432,0.393217231897342,0,0.729591836734694,0.393217231897342,0.511018463371054,"rf_probs",0,81,124,36,0.336099585062241,0.395121951219512,0,0.692307692307692,0.395121951219512,0.503105590062112,"rf_probs",0,348,538,123,0.344895936570862,0.392776523702032,0,0.738853503184713,0.392776523702032,0.512896094325718
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,3,"28, 31","rf_class",129,1069,22,30,0.9584,0.979835013748854,0.811320754716981,0.97270245677889,0.979835013748854,0.976255707762557,"rf_class",29,201,4,7,0.954356846473029,0.980487804878049,0.805555555555556,0.966346153846154,0.980487804878049,0.973365617433414,"rf_class",100,868,18,23,0.959365708622398,0.979683972911964,0.813008130081301,0.974186307519641,0.979683972911964,0.976927405740011
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,4,"23, 7","IRT",133,1080,27,10,0.9704,0.975609756097561,0.93006993006993,0.990825688073395,0.975609756097561,0.983158852981338,"IRT",20,212,5,4,0.962655601659751,0.976958525345622,0.833333333333333,0.981481481481482,0.976958525345622,0.979214780600462,"IRT",113,868,22,6,0.972249752229931,0.975280898876404,0.949579831932773,0.993135011441648,0.975280898876404,0.984126984126984
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,4,"23, 7","rf_probs",0,449,658,143,0.3592,0.405600722673893,0,0.758445945945946,0.405600722673893,0.528546203649205,"rf_probs",0,81,136,24,0.336099585062241,0.373271889400922,0,0.771428571428571,0.373271889400922,0.503105590062112,"rf_probs",0,368,522,119,0.364717542120912,0.413483146067416,0,0.75564681724846,0.413483146067416,0.534495279593319
2000,500,40,0.12,0.05,"both",FALSE,0.8,2,4,"23, 7","rf_class",127,1087,20,16,0.9712,0.98193315266486,0.888111888111888,0.985494106980961,0.98193315266486,0.983710407239819,"rf_class",18,214,3,6,0.962655601659751,0.986175115207373,0.75,0.972727272727273,0.986175115207373,0.979405034324943,"rf_class",109,873,17,10,0.973240832507433,0.980898876404494,0.915966386554622,0.988674971687429,0.980898876404494,0.984771573604061
