"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1"
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,1,"13, 2, 32, 34, 17, 39, 25, 35, 15, 14, 12, 24, 16, 31, 29, 38, 27, 33, 30, 21, 11, 9, 20, 1, 19, 7, 40, 5","IRT",146,1304,32,18,0.966666666666667,0.976047904191617,0.890243902439024,0.986384266263237,0.976047904191617,0.981188863807374,"IRT",50,429,12,6,0.963782696177062,0.972789115646258,0.892857142857143,0.986206896551724,0.972789115646258,0.979452054794521,"IRT",96,875,20,12,0.968095712861416,0.977653631284916,0.888888888888889,0.986471251409245,0.977653631284916,0.982042648709315
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,1,"13, 2, 32, 34, 17, 39, 25, 35, 15, 14, 12, 24, 16, 31, 29, 38, 27, 33, 30, 21, 11, 9, 20, 1, 19, 7, 40, 5","rf_probs",0,592,744,164,0.394666666666667,0.44311377245509,0,0.783068783068783,0.44311377245509,0.565965583173996,"rf_probs",0,187,254,56,0.37625754527163,0.424036281179138,0,0.769547325102881,0.424036281179138,0.546783625730994,"rf_probs",0,405,490,108,0.403788634097707,0.452513966480447,0,0.789473684210526,0.452513966480447,0.575284090909091
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,1,"13, 2, 32, 34, 17, 39, 25, 35, 15, 14, 12, 24, 16, 31, 29, 38, 27, 33, 30, 21, 11, 9, 20, 1, 19, 7, 40, 5","rf_class",143,1298,38,21,0.960666666666667,0.971556886227545,0.871951219512195,0.984078847611827,0.971556886227545,0.977777777777778,"rf_class",47,429,12,9,0.957746478873239,0.972789115646258,0.839285714285714,0.979452054794521,0.972789115646258,0.976109215017065,"rf_class",96,869,26,12,0.962113659022931,0.970949720670391,0.888888888888889,0.986379114642452,0.970949720670391,0.978603603603604
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,2,"25, 26, 1, 22, 35, 32, 15, 9, 5, 11, 10, 38, 6, 39, 27, 21, 20, 23, 18, 2, 34, 8, 28, 13, 7, 17, 4, 40","IRT",178,1264,48,10,0.961333333333333,0.963414634146341,0.946808510638298,0.992150706436421,0.963414634146341,0.977571539056458,"IRT",62,413,14,7,0.957661290322581,0.967213114754098,0.898550724637681,0.983333333333333,0.967213114754098,0.975206611570248,"IRT",116,851,34,3,0.963147410358566,0.961581920903955,0.974789915966387,0.996487119437939,0.961581920903955,0.978723404255319
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,2,"25, 26, 1, 22, 35, 32, 15, 9, 5, 11, 10, 38, 6, 39, 27, 21, 20, 23, 18, 2, 34, 8, 28, 13, 7, 17, 4, 40","rf_probs",0,545,767,188,0.363333333333333,0.415396341463415,0,0.743519781718963,0.415396341463415,0.533007334963325,"rf_probs",0,173,254,69,0.348790322580645,0.405152224824356,0,0.714876033057851,0.405152224824356,0.517189835575486,"rf_probs",0,372,513,119,0.370517928286853,0.420338983050847,0,0.757637474541752,0.420338983050847,0.540697674418605
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,2,"25, 26, 1, 22, 35, 32, 15, 9, 5, 11, 10, 38, 6, 39, 27, 21, 20, 23, 18, 2, 34, 8, 28, 13, 7, 17, 4, 40","rf_class",162,1293,19,26,0.97,0.985518292682927,0.861702127659574,0.980288097043215,0.985518292682927,0.982896237172178,"rf_class",58,424,3,11,0.971774193548387,0.992974238875878,0.840579710144927,0.974712643678161,0.992974238875878,0.983758700696056,"rf_class",104,869,16,15,0.969123505976096,0.981920903954802,0.873949579831933,0.983031674208145,0.981920903954802,0.98247597512719
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,3,"35, 32, 27, 14, 3, 25, 29, 17, 10, 26, 33, 13, 40, 1, 36, 2, 11, 5, 30, 20, 19, 16, 39, 34, 12, 38, 24, 22","IRT",178,1232,82,8,0.94,0.937595129375951,0.956989247311828,0.993548387096774,0.937595129375951,0.964761158966327,"IRT",59,408,25,5,0.939637826961771,0.942263279445728,0.921875,0.987893462469734,0.942263279445728,0.964539007092199,"IRT",119,824,57,3,0.940179461615155,0.935300794551646,0.975409836065574,0.996372430471584,0.935300794551646,0.964871194379391
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,3,"35, 32, 27, 14, 3, 25, 29, 17, 10, 26, 33, 13, 40, 1, 36, 2, 11, 5, 30, 20, 19, 16, 39, 34, 12, 38, 24, 22","rf_probs",0,611,703,186,0.407333333333333,0.464992389649924,0,0.766624843161857,0.464992389649924,0.578872572240644,"rf_probs",0,191,242,64,0.38430583501006,0.441108545034642,0,0.749019607843137,0.441108545034642,0.555232558139535,"rf_probs",0,420,461,122,0.418743768693918,0.476730987514188,0,0.774907749077491,0.476730987514188,0.590302178496135
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,3,"35, 32, 27, 14, 3, 25, 29, 17, 10, 26, 33, 13, 40, 1, 36, 2, 11, 5, 30, 20, 19, 16, 39, 34, 12, 38, 24, 22","rf_class",159,1289,25,27,0.965333333333333,0.980974124809741,0.854838709677419,0.979483282674772,0.980974124809741,0.980228136882129,"rf_class",55,424,9,9,0.963782696177062,0.979214780600462,0.859375,0.979214780600462,0.979214780600462,0.979214780600462,"rf_class",104,865,16,18,0.966101694915254,0.981838819523269,0.852459016393443,0.979614949037373,0.981838819523269,0.980725623582766
2000,1000,40,0.12,0.7,"b",TRUE,0,0.5,4,"38, 4, 39, 30, 24, 12, 6, 14, 16, 15, 26, 1, 21, 40, 3, 33, 29, 2, 35, 17, 8, 22, 13, 19, 18, 31, 37, 9","IRT",167,1269,58,6,0.957333333333333,0.956292388847023,0.965317919075145,0.995294117647059,0.956292388847023,0.975403535741737,"IRT",44,401,18,0,0.961123110151188,0.957040572792363,1,1,0.957040572792363,0.978048780487805,"IRT",123,868,40,6,0.955641272902604,0.955947136563877,0.953488372093023,0.993135011441648,0.955947136563877,0.974186307519641
