"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA","NA"
400,200,80,0.3,0.4,"a","FALSE",0.5,0,107,"52, 78, 56, 27, 53, 22, 17, 24, 40, 64, 58, 41, 68, 47, 32, 11, 33, 38, 49, 5, 43, 67, 15, 6, 50, 7, 3, 1, 36, 31, 37, 13","rf_probs",0,104,110,86,0.346666666666667,0.485981308411215,0,0.547368421052632,0.485981308411215,0.514851485148515,"rf_probs",0,27,41,35,0.262135922330097,0.397058823529412,0,0.435483870967742,0.397058823529412,0.415384615384615,"rf_probs",0,77,69,51,0.390862944162437,0.527397260273973,0,0.6015625,0.527397260273973,0.562043795620438
400,200,80,0.3,0.4,"a","FALSE",0.5,0,107,"52, 78, 56, 27, 53, 22, 17, 24, 40, 64, 58, 41, 68, 47, 32, 11, 33, 38, 49, 5, 43, 67, 15, 6, 50, 7, 3, 1, 36, 31, 37, 13","rf_class",80,208,6,6,0.96,0.97196261682243,0.930232558139535,0.97196261682243,0.97196261682243,0.97196261682243,"rf_class",34,66,2,1,0.970873786407767,0.970588235294118,0.971428571428571,0.985074626865672,0.970588235294118,0.977777777777778,"rf_class",46,142,4,5,0.954314720812183,0.972602739726027,0.901960784313726,0.965986394557823,0.972602739726027,0.969283276450512
400,200,80,0.3,0.4,"a","FALSE",0.5,0,108,"56, 17, 76, 75, 9, 5, 60, 36, 25, 77, 51, 34, 11, 7, 45, 29, 2, 54, 80, 30, 38, 22, 59, 62, 41, 26, 40, 63, 52, 42, 43, 18","IRT",91,200,9,0,0.97,0.956937799043062,1,1,0.956937799043062,0.97799511002445,"IRT",29,59,5,0,0.946236559139785,0.921875,1,1,0.921875,0.959349593495935,"IRT",62,141,4,0,0.980676328502415,0.972413793103448,1,1,0.972413793103448,0.986013986013986
400,200,80,0.3,0.4,"a","FALSE",0.5,0,108,"56, 17, 76, 75, 9, 5, 60, 36, 25, 77, 51, 34, 11, 7, 45, 29, 2, 54, 80, 30, 38, 22, 59, 62, 41, 26, 40, 63, 52, 42, 43, 18","rf_probs",0,83,126,91,0.276666666666667,0.397129186602871,0,0.477011494252874,0.397129186602871,0.433420365535248,"rf_probs",0,18,46,29,0.193548387096774,0.28125,0,0.382978723404255,0.28125,0.324324324324324,"rf_probs",0,65,80,62,0.314009661835749,0.448275862068966,0,0.511811023622047,0.448275862068966,0.477941176470588
400,200,80,0.3,0.4,"a","FALSE",0.5,0,108,"56, 17, 76, 75, 9, 5, 60, 36, 25, 77, 51, 34, 11, 7, 45, 29, 2, 54, 80, 30, 38, 22, 59, 62, 41, 26, 40, 63, 52, 42, 43, 18","rf_class",84,200,9,7,0.946666666666667,0.956937799043062,0.923076923076923,0.966183574879227,0.956937799043062,0.961538461538462,"rf_class",27,61,3,2,0.946236559139785,0.953125,0.931034482758621,0.968253968253968,0.953125,0.960629921259842,"rf_class",57,139,6,5,0.946859903381642,0.958620689655172,0.919354838709677,0.965277777777778,0.958620689655172,0.961937716262976
400,200,80,0.3,0.4,"a","FALSE",0.5,0,109,"44, 37, 77, 33, 60, 73, 24, 21, 10, 23, 38, 43, 22, 13, 7, 79, 69, 59, 51, 35, 6, 54, 55, 76, 74, 41, 26, 47, 8, 48, 25, 70","IRT",93,192,12,3,0.95,0.941176470588235,0.96875,0.984615384615385,0.941176470588235,0.962406015037594,"IRT",39,70,2,0,0.981981981981982,0.972222222222222,1,1,0.972222222222222,0.985915492957746,"IRT",54,122,10,3,0.931216931216931,0.924242424242424,0.947368421052632,0.976,0.924242424242424,0.949416342412451
400,200,80,0.3,0.4,"a","FALSE",0.5,0,109,"44, 37, 77, 33, 60, 73, 24, 21, 10, 23, 38, 43, 22, 13, 7, 79, 69, 59, 51, 35, 6, 54, 55, 76, 74, 41, 26, 47, 8, 48, 25, 70","rf_probs",0,75,129,96,0.25,0.367647058823529,0,0.43859649122807,0.367647058823529,0.4,"rf_probs",0,27,45,39,0.243243243243243,0.375,0,0.409090909090909,0.375,0.391304347826087,"rf_probs",0,48,84,57,0.253968253968254,0.363636363636364,0,0.457142857142857,0.363636363636364,0.40506329113924
400,200,80,0.3,0.4,"a","FALSE",0.5,0,109,"44, 37, 77, 33, 60, 73, 24, 21, 10, 23, 38, 43, 22, 13, 7, 79, 69, 59, 51, 35, 6, 54, 55, 76, 74, 41, 26, 47, 8, 48, 25, 70","rf_class",93,190,14,3,0.943333333333333,0.931372549019608,0.96875,0.984455958549223,0.931372549019608,0.957178841309824,"rf_class",39,69,3,0,0.972972972972973,0.958333333333333,1,1,0.958333333333333,0.978723404255319,"rf_class",54,121,11,3,0.925925925925926,0.916666666666667,0.947368421052632,0.975806451612903,0.916666666666667,0.9453125
400,200,80,0.3,0.4,"a","FALSE",0.5,0,110,"53, 78, 37, 63, 47, 23, 72, 80, 68, 61, 22, 15, 77, 11, 60, 27, 52, 54, 50, 71, 26, 64, 76, 17, 7, 1, 34, 24, 65, 9, 21, 39","IRT",86,203,11,0,0.963333333333333,0.948598130841122,1,1,0.948598130841122,0.973621103117506,"IRT",29,67,6,0,0.941176470588235,0.917808219178082,1,1,0.917808219178082,0.957142857142857,"IRT",57,136,5,0,0.974747474747475,0.964539007092199,1,1,0.964539007092199,0.981949458483754
400,200,80,0.3,0.4,"a","FALSE",0.5,0,110,"53, 78, 37, 63, 47, 23, 72, 80, 68, 61, 22, 15, 77, 11, 60, 27, 52, 54, 50, 71, 26, 64, 76, 17, 7, 1, 34, 24, 65, 9, 21, 39","rf_probs",0,99,115,86,0.33,0.462616822429907,0,0.535135135135135,0.462616822429907,0.496240601503759,"rf_probs",0,29,44,29,0.284313725490196,0.397260273972603,0,0.5,0.397260273972603,0.442748091603053,"rf_probs",0,70,71,57,0.353535353535354,0.49645390070922,0,0.551181102362205,0.49645390070922,0.522388059701493
400,200,80,0.3,0.4,"a","FALSE",0.5,0,110,"53, 78, 37, 63, 47, 23, 72, 80, 68, 61, 22, 15, 77, 11, 60, 27, 52, 54, 50, 71, 26, 64, 76, 17, 7, 1, 34, 24, 65, 9, 21, 39","rf_class",83,209,5,3,0.973333333333333,0.976635514018692,0.965116279069767,0.985849056603774,0.976635514018692,0.981220657276995,"rf_class",29,70,3,0,0.970588235294118,0.958904109589041,1,1,0.958904109589041,0.979020979020979,"rf_class",54,139,2,3,0.974747474747475,0.985815602836879,0.947368421052632,0.97887323943662,0.985815602836879,0.982332155477032
400,200,80,0.3,0.4,"a","FALSE",0.5,0,111,"4, 43, 39, 12, 21, 71, 1, 40, 13, 9, 20, 2, 29, 24, 25, 14, 78, 55, 59, 5, 19, 42, 44, 74, 17, 45, 32, 31, 57, 15, 46, 36","IRT",92,192,12,4,0.946666666666667,0.941176470588235,0.958333333333333,0.979591836734694,0.941176470588235,0.96,"IRT",34,56,2,1,0.967741935483871,0.96551724137931,0.971428571428571,0.982456140350877,0.96551724137931,0.973913043478261,"IRT",58,136,10,3,0.93719806763285,0.931506849315068,0.950819672131147,0.97841726618705,0.931506849315068,0.954385964912281
400,200,80,0.3,0.4,"a","FALSE",0.5,0,111,"4, 43, 39, 12, 21, 71, 1, 40, 13, 9, 20, 2, 29, 24, 25, 14, 78, 55, 59, 5, 19, 42, 44, 74, 17, 45, 32, 31, 57, 15, 46, 36","rf_probs",0,80,124,96,0.266666666666667,0.392156862745098,0,0.454545454545455,0.392156862745098,0.421052631578947,"rf_probs",0,16,42,35,0.172043010752688,0.275862068965517,0,0.313725490196078,0.275862068965517,0.293577981651376,"rf_probs",0,64,82,61,0.309178743961353,0.438356164383562,0,0.512,0.438356164383562,0.472324723247232
400,200,80,0.3,0.4,"a","FALSE",0.5,0,111,"4, 43, 39, 12, 21, 71, 1, 40, 13, 9, 20, 2, 29, 24, 25, 14, 78, 55, 59, 5, 19, 42, 44, 74, 17, 45, 32, 31, 57, 15, 46, 36","rf_class",89,194,10,7,0.943333333333333,0.950980392156863,0.927083333333333,0.965174129353234,0.950980392156863,0.958024691358025,"rf_class",32,56,2,3,0.946236559139785,0.96551724137931,0.914285714285714,0.949152542372881,0.96551724137931,0.957264957264957,"rf_class",57,138,8,4,0.942028985507246,0.945205479452055,0.934426229508197,0.971830985915493,0.945205479452055,0.958333333333333
400,200,80,0.3,0.4,"a","FALSE",0.5,0,112,"59, 12, 14, 30, 19, 38, 73, 32, 52, 65, 18, 46, 70, 7, 79, 54, 61, 23, 2, 57, 69, 4, 56, 3, 31, 55, 24, 9, 76, 67, 58, 11","IRT",93,199,6,2,0.973333333333333,0.970731707317073,0.978947368421053,0.990049751243781,0.970731707317073,0.980295566502463,"IRT",31,62,1,0,0.98936170212766,0.984126984126984,1,1,0.984126984126984,0.992,"IRT",62,137,5,2,0.966019417475728,0.964788732394366,0.96875,0.985611510791367,0.964788732394366,0.97508896797153
400,200,80,0.3,0.4,"a","FALSE",0.5,0,112,"59, 12, 14, 30, 19, 38, 73, 32, 52, 65, 18, 46, 70, 7, 79, 54, 61, 23, 2, 57, 69, 4, 56, 3, 31, 55, 24, 9, 76, 67, 58, 11","rf_probs",0,70,135,95,0.233333333333333,0.341463414634146,0,0.424242424242424,0.341463414634146,0.378378378378378,"rf_probs",0,18,45,31,0.191489361702128,0.285714285714286,0,0.36734693877551,0.285714285714286,0.321428571428571,"rf_probs",0,52,90,64,0.252427184466019,0.366197183098592,0,0.448275862068966,0.366197183098592,0.403100775193798
400,200,80,0.3,0.4,"a","FALSE",0.5,0,112,"59, 12, 14, 30, 19, 38, 73, 32, 52, 65, 18, 46, 70, 7, 79, 54, 61, 23, 2, 57, 69, 4, 56, 3, 31, 55, 24, 9, 76, 67, 58, 11","rf_class",92,203,2,3,0.983333333333333,0.990243902439024,0.968421052631579,0.985436893203884,0.990243902439024,0.987834549878346,"rf_class",31,62,1,0,0.98936170212766,0.984126984126984,1,1,0.984126984126984,0.992,"rf_class",61,141,1,3,0.980582524271845,0.992957746478873,0.953125,0.979166666666667,0.992957746478873,0.986013986013986
400,200,80,0.3,0.4,"a","FALSE",0.5,0,113,"5, 22, 43, 38, 59, 54, 70, 49, 41, 79, 56, 71, 18, 35, 63, 16, 3, 14, 39, 75, 33, 27, 2, 1, 42, 60, 67, 55, 57, 48, 34, 7","IRT",91,193,16,0,0.946666666666667,0.923444976076555,1,1,0.923444976076555,0.960199004975124,"IRT",26,59,4,0,0.955056179775281,0.936507936507937,1,1,0.936507936507937,0.967213114754098,"IRT",65,134,12,0,0.943127962085308,0.917808219178082,1,1,0.917808219178082,0.957142857142857
400,200,80,0.3,0.4,"a","FALSE",0.5,0,113,"5, 22, 43, 38, 59, 54, 70, 49, 41, 79, 56, 71, 18, 35, 63, 16, 3, 14, 39, 75, 33, 27, 2, 1, 42, 60, 67, 55, 57, 48, 34, 7","rf_probs",0,95,114,91,0.316666666666667,0.454545454545455,0,0.510752688172043,0.454545454545455,0.481012658227848,"rf_probs",0,26,37,26,0.292134831460674,0.412698412698413,0,0.5,0.412698412698413,0.452173913043478,"rf_probs",0,69,77,65,0.327014218009479,0.472602739726027,0,0.514925373134328,0.472602739726027,0.492857142857143
400,200,80,0.3,0.4,"a","FALSE",0.5,0,113,"5, 22, 43, 38, 59, 54, 70, 49, 41, 79, 56, 71, 18, 35, 63, 16, 3, 14, 39, 75, 33, 27, 2, 1, 42, 60, 67, 55, 57, 48, 34, 7","rf_class",88,200,9,3,0.96,0.956937799043062,0.967032967032967,0.985221674876847,0.956937799043062,0.970873786407767,"rf_class",25,62,1,1,0.97752808988764,0.984126984126984,0.961538461538462,0.984126984126984,0.984126984126984,0.984126984126984,"rf_class",63,138,8,2,0.95260663507109,0.945205479452055,0.969230769230769,0.985714285714286,0.945205479452055,0.965034965034965
400,200,80,0.3,0.4,"a","FALSE",0.5,0,114,"67, 76, 32, 20, 30, 16, 66, 80, 1, 13, 69, 49, 56, 78, 47, 37, 6, 54, 59, 45, 4, 31, 48, 12, 5, 57, 33, 44, 77, 25, 64, 41","IRT",81,204,12,3,0.95,0.944444444444444,0.964285714285714,0.985507246376812,0.944444444444444,0.964539007092199,"IRT",25,59,7,1,0.91304347826087,0.893939393939394,0.961538461538462,0.983333333333333,0.893939393939394,0.936507936507936,"IRT",56,145,5,2,0.966346153846154,0.966666666666667,0.96551724137931,0.986394557823129,0.966666666666667,0.976430976430976
400,200,80,0.3,0.4,"a","FALSE",0.5,0,114,"67, 76, 32, 20, 30, 16, 66, 80, 1, 13, 69, 49, 56, 78, 47, 37, 6, 54, 59, 45, 4, 31, 48, 12, 5, 57, 33, 44, 77, 25, 64, 41","rf_probs",0,83,133,84,0.276666666666667,0.384259259259259,0,0.497005988023952,0.384259259259259,0.433420365535248,"rf_probs",0,26,40,26,0.282608695652174,0.393939393939394,0,0.5,0.393939393939394,0.440677966101695,"rf_probs",0,57,93,58,0.274038461538462,0.38,0,0.495652173913044,0.38,0.430188679245283
400,200,80,0.3,0.4,"a","FALSE",0.5,0,114,"67, 76, 32, 20, 30, 16, 66, 80, 1, 13, 69, 49, 56, 78, 47, 37, 6, 54, 59, 45, 4, 31, 48, 12, 5, 57, 33, 44, 77, 25, 64, 41","rf_class",79,209,7,5,0.96,0.967592592592593,0.94047619047619,0.976635514018692,0.967592592592593,0.972093023255814,"rf_class",25,62,4,1,0.945652173913043,0.939393939393939,0.961538461538462,0.984126984126984,0.939393939393939,0.961240310077519,"rf_class",54,147,3,4,0.966346153846154,0.98,0.931034482758621,0.973509933774834,0.98,0.976744186046512
400,200,80,0.3,0.4,"a","FALSE",0.5,0,115,"20, 29, 33, 2, 11, 38, 18, 40, 69, 61, 64, 70, 36, 14, 77, 27, 3, 49, 21, 56, 1, 19, 26, 39, 50, 4, 37, 47, 12, 55, 68, 48","IRT",97,190,13,0,0.956666666666667,0.935960591133005,1,1,0.935960591133005,0.966921119592875,"IRT",28,74,3,0,0.971428571428571,0.961038961038961,1,1,0.961038961038961,0.980132450331126,"IRT",69,116,10,0,0.948717948717949,0.920634920634921,1,1,0.920634920634921,0.958677685950413
400,200,80,0.3,0.4,"a","FALSE",0.5,0,115,"20, 29, 33, 2, 11, 38, 18, 40, 69, 61, 64, 70, 36, 14, 77, 27, 3, 49, 21, 56, 1, 19, 26, 39, 50, 4, 37, 47, 12, 55, 68, 48","rf_probs",0,84,119,97,0.28,0.413793103448276,0,0.464088397790055,0.413793103448276,0.4375,"rf_probs",0,26,51,28,0.247619047619048,0.337662337662338,0,0.481481481481481,0.337662337662338,0.396946564885496,"rf_probs",0,58,68,69,0.297435897435897,0.46031746031746,0,0.456692913385827,0.46031746031746,0.458498023715415
400,200,80,0.3,0.4,"a","FALSE",0.5,0,115,"20, 29, 33, 2, 11, 38, 18, 40, 69, 61, 64, 70, 36, 14, 77, 27, 3, 49, 21, 56, 1, 19, 26, 39, 50, 4, 37, 47, 12, 55, 68, 48","rf_class",89,198,5,8,0.956666666666667,0.975369458128079,0.917525773195876,0.961165048543689,0.975369458128079,0.968215158924206,"rf_class",27,75,2,1,0.971428571428571,0.974025974025974,0.964285714285714,0.986842105263158,0.974025974025974,0.980392156862745,"rf_class",62,123,3,7,0.948717948717949,0.976190476190476,0.898550724637681,0.946153846153846,0.976190476190476,0.9609375
400,200,80,0.3,0.4,"a","FALSE",0.5,0,116,"11, 53, 42, 6, 61, 31, 54, 30, 70, 46, 59, 8, 16, 24, 20, 4, 3, 38, 18, 33, 58, 21, 48, 41, 28, 77, 44, 71, 25, 57, 78, 39","IRT",84,207,4,5,0.97,0.981042654028436,0.943820224719101,0.976415094339623,0.981042654028436,0.978723404255319,"IRT",23,75,1,3,0.96078431372549,0.986842105263158,0.884615384615385,0.961538461538462,0.986842105263158,0.974025974025974,"IRT",61,132,3,2,0.974747474747475,0.977777777777778,0.968253968253968,0.985074626865672,0.977777777777778,0.981412639405204
400,200,80,0.3,0.4,"a","FALSE",0.5,0,116,"11, 53, 42, 6, 61, 31, 54, 30, 70, 46, 59, 8, 16, 24, 20, 4, 3, 38, 18, 33, 58, 21, 48, 41, 28, 77, 44, 71, 25, 57, 78, 39","rf_probs",0,82,129,89,0.273333333333333,0.388625592417062,0,0.47953216374269,0.388625592417062,0.429319371727749,"rf_probs",0,23,53,26,0.225490196078431,0.302631578947368,0,0.469387755102041,0.302631578947368,0.368,"rf_probs",0,59,76,63,0.297979797979798,0.437037037037037,0,0.483606557377049,0.437037037037037,0.459143968871595
400,200,80,0.3,0.4,"a","FALSE",0.5,0,116,"11, 53, 42, 6, 61, 31, 54, 30, 70, 46, 59, 8, 16, 24, 20, 4, 3, 38, 18, 33, 58, 21, 48, 41, 28, 77, 44, 71, 25, 57, 78, 39","rf_class",84,205,6,5,0.963333333333333,0.971563981042654,0.943820224719101,0.976190476190476,0.971563981042654,0.973871733966746,"rf_class",24,74,2,2,0.96078431372549,0.973684210526316,0.923076923076923,0.973684210526316,0.973684210526316,0.973684210526316,"rf_class",60,131,4,3,0.964646464646465,0.97037037037037,0.952380952380952,0.977611940298508,0.97037037037037,0.973977695167286
400,200,80,0.3,0.4,"a","FALSE",0.5,0,117,"8, 74, 4, 58, 26, 66, 64, 65, 55, 11, 67, 34, 50, 54, 42, 53, 78, 39, 61, 20, 71, 27, 1, 45, 72, 3, 9, 21, 18, 6, 36, 44","IRT",89,199,12,0,0.96,0.943127962085308,1,1,0.943127962085308,0.970731707317073,"IRT",33,59,4,0,0.958333333333333,0.936507936507937,1,1,0.936507936507937,0.967213114754098,"IRT",56,140,8,0,0.96078431372549,0.945945945945946,1,1,0.945945945945946,0.972222222222222
400,200,80,0.3,0.4,"a","FALSE",0.5,0,117,"8, 74, 4, 58, 26, 66, 64, 65, 55, 11, 67, 34, 50, 54, 42, 53, 78, 39, 61, 20, 71, 27, 1, 45, 72, 3, 9, 21, 18, 6, 36, 44","rf_probs",0,79,132,89,0.263333333333333,0.374407582938389,0,0.470238095238095,0.374407582938389,0.41688654353562,"rf_probs",0,19,44,33,0.197916666666667,0.301587301587302,0,0.365384615384615,0.301587301587302,0.330434782608696,"rf_probs",0,60,88,56,0.294117647058824,0.405405405405405,0,0.517241379310345,0.405405405405405,0.454545454545455
400,200,80,0.3,0.4,"a","FALSE",0.5,0,117,"8, 74, 4, 58, 26, 66, 64, 65, 55, 11, 67, 34, 50, 54, 42, 53, 78, 39, 61, 20, 71, 27, 1, 45, 72, 3, 9, 21, 18, 6, 36, 44","rf_class",82,207,4,7,0.963333333333333,0.981042654028436,0.921348314606742,0.967289719626168,0.981042654028436,0.974117647058824,"rf_class",33,63,0,0,1,1,1,1,1,1,"rf_class",49,144,4,7,0.946078431372549,0.972972972972973,0.875,0.95364238410596,0.972972972972973,0.963210702341137
400,200,80,0.3,0.4,"a","FALSE",0.5,0,118,"46, 29, 33, 49, 54, 64, 47, 7, 35, 42, 61, 8, 72, 50, 36, 62, 2, 24, 41, 44, 63, 37, 39, 75, 56, 3, 66, 34, 79, 14, 73, 30","IRT",86,211,2,1,0.99,0.990610328638498,0.988505747126437,0.995283018867924,0.990610328638498,0.992941176470588,"IRT",23,76,1,1,0.98019801980198,0.987012987012987,0.958333333333333,0.987012987012987,0.987012987012987,0.987012987012987,"IRT",63,135,1,0,0.994974874371859,0.992647058823529,1,1,0.992647058823529,0.996309963099631
400,200,80,0.3,0.4,"a","FALSE",0.5,0,118,"46, 29, 33, 49, 54, 64, 47, 7, 35, 42, 61, 8, 72, 50, 36, 62, 2, 24, 41, 44, 63, 37, 39, 75, 56, 3, 66, 34, 79, 14, 73, 30","rf_probs",0,77,136,87,0.256666666666667,0.36150234741784,0,0.469512195121951,0.36150234741784,0.408488063660477,"rf_probs",0,29,48,24,0.287128712871287,0.376623376623377,0,0.547169811320755,0.376623376623377,0.446153846153846,"rf_probs",0,48,88,63,0.241206030150754,0.352941176470588,0,0.432432432432432,0.352941176470588,0.388663967611336
400,200,80,0.3,0.4,"a","FALSE",0.5,0,118,"46, 29, 33, 49, 54, 64, 47, 7, 35, 42, 61, 8, 72, 50, 36, 62, 2, 24, 41, 44, 63, 37, 39, 75, 56, 3, 66, 34, 79, 14, 73, 30","rf_class",84,209,4,3,0.976666666666667,0.981220657276995,0.96551724137931,0.985849056603774,0.981220657276995,0.983529411764706,"rf_class",22,75,2,2,0.96039603960396,0.974025974025974,0.916666666666667,0.974025974025974,0.974025974025974,0.974025974025974,"rf_class",62,134,2,1,0.984924623115578,0.985294117647059,0.984126984126984,0.992592592592593,0.985294117647059,0.988929889298893
400,200,80,0.3,0.4,"a","FALSE",0.5,0,119,"22, 57, 68, 1, 26, 7, 64, 16, 31, 40, 51, 55, 19, 4, 61, 43, 11, 45, 78, 62, 44, 70, 49, 3, 25, 73, 24, 76, 56, 27, 34, 38","IRT",90,197,12,1,0.956666666666667,0.942583732057416,0.989010989010989,0.994949494949495,0.942583732057416,0.968058968058968,"IRT",28,67,7,0,0.931372549019608,0.905405405405405,1,1,0.905405405405405,0.950354609929078,"IRT",62,130,5,1,0.96969696969697,0.962962962962963,0.984126984126984,0.99236641221374,0.962962962962963,0.977443609022556
400,200,80,0.3,0.4,"a","FALSE",0.5,0,119,"22, 57, 68, 1, 26, 7, 64, 16, 31, 40, 51, 55, 19, 4, 61, 43, 11, 45, 78, 62, 44, 70, 49, 3, 25, 73, 24, 76, 56, 27, 34, 38","rf_probs",0,100,109,91,0.333333333333333,0.478468899521531,0,0.523560209424084,0.478468899521531,0.5,"rf_probs",0,28,46,28,0.274509803921569,0.378378378378378,0,0.5,0.378378378378378,0.430769230769231,"rf_probs",0,72,63,63,0.363636363636364,0.533333333333333,0,0.533333333333333,0.533333333333333,0.533333333333333
400,200,80,0.3,0.4,"a","FALSE",0.5,0,119,"22, 57, 68, 1, 26, 7, 64, 16, 31, 40, 51, 55, 19, 4, 61, 43, 11, 45, 78, 62, 44, 70, 49, 3, 25, 73, 24, 76, 56, 27, 34, 38","rf_class",83,200,9,8,0.943333333333333,0.956937799043062,0.912087912087912,0.961538461538462,0.956937799043062,0.959232613908873,"rf_class",26,68,6,2,0.92156862745098,0.918918918918919,0.928571428571429,0.971428571428571,0.918918918918919,0.944444444444445,"rf_class",57,132,3,6,0.954545454545455,0.977777777777778,0.904761904761905,0.956521739130435,0.977777777777778,0.967032967032967
400,200,80,0.3,0.4,"a","FALSE",0.5,0,120,"9, 44, 52, 24, 16, 6, 34, 29, 4, 37, 19, 50, 14, 46, 53, 39, 60, 18, 75, 68, 63, 21, 77, 72, 70, 5, 36, 27, 28, 78, 80, 76","IRT",75,217,4,4,0.973333333333333,0.981900452488688,0.949367088607595,0.981900452488688,0.981900452488688,0.981900452488688,"IRT",22,66,2,2,0.956521739130435,0.970588235294118,0.916666666666667,0.970588235294118,0.970588235294118,0.970588235294118,"IRT",53,151,2,2,0.980769230769231,0.986928104575163,0.963636363636364,0.986928104575163,0.986928104575163,0.986928104575163
400,200,80,0.3,0.4,"a","FALSE",0.5,0,120,"9, 44, 52, 24, 16, 6, 34, 29, 4, 37, 19, 50, 14, 46, 53, 39, 60, 18, 75, 68, 63, 21, 77, 72, 70, 5, 36, 27, 28, 78, 80, 76","rf_probs",0,76,145,79,0.253333333333333,0.343891402714932,0,0.490322580645161,0.343891402714932,0.404255319148936,"rf_probs",0,16,52,24,0.173913043478261,0.235294117647059,0,0.4,0.235294117647059,0.296296296296296,"rf_probs",0,60,93,55,0.288461538461538,0.392156862745098,0,0.521739130434783,0.392156862745098,0.447761194029851
400,200,80,0.3,0.4,"a","FALSE",0.5,0,120,"9, 44, 52, 24, 16, 6, 34, 29, 4, 37, 19, 50, 14, 46, 53, 39, 60, 18, 75, 68, 63, 21, 77, 72, 70, 5, 36, 27, 28, 78, 80, 76","rf_class",76,216,5,3,0.973333333333333,0.97737556561086,0.962025316455696,0.986301369863014,0.97737556561086,0.981818181818182,"rf_class",23,66,2,1,0.967391304347826,0.970588235294118,0.958333333333333,0.985074626865672,0.970588235294118,0.977777777777778,"rf_class",53,150,3,2,0.975961538461538,0.980392156862745,0.963636363636364,0.986842105263158,0.980392156862745,0.983606557377049
400,200,80,0.3,0.4,"a","FALSE",0.5,0,121,"53, 47, 18, 54, 41, 35, 48, 69, 62, 79, 37, 36, 15, 39, 65, 27, 55, 72, 17, 38, 31, 52, 21, 33, 20, 2, 19, 9, 56, 63, 70, 42","IRT",90,200,8,2,0.966666666666667,0.961538461538462,0.978260869565217,0.99009900990099,0.961538461538462,0.975609756097561,"IRT",23,75,0,0,1,1,1,1,1,1,"IRT",67,125,8,2,0.95049504950495,0.93984962406015,0.971014492753623,0.984251968503937,0.93984962406015,0.961538461538462
400,200,80,0.3,0.4,"a","FALSE",0.5,0,121,"53, 47, 18, 54, 41, 35, 48, 69, 62, 79, 37, 36, 15, 39, 65, 27, 55, 72, 17, 38, 31, 52, 21, 33, 20, 2, 19, 9, 56, 63, 70, 42","rf_probs",0,82,126,92,0.273333333333333,0.394230769230769,0,0.471264367816092,0.394230769230769,0.429319371727749,"rf_probs",0,28,47,23,0.285714285714286,0.373333333333333,0,0.549019607843137,0.373333333333333,0.444444444444444,"rf_probs",0,54,79,69,0.267326732673267,0.406015037593985,0,0.439024390243902,0.406015037593985,0.421875
400,200,80,0.3,0.4,"a","FALSE",0.5,0,121,"53, 47, 18, 54, 41, 35, 48, 69, 62, 79, 37, 36, 15, 39, 65, 27, 55, 72, 17, 38, 31, 52, 21, 33, 20, 2, 19, 9, 56, 63, 70, 42","rf_class",85,205,3,7,0.966666666666667,0.985576923076923,0.923913043478261,0.966981132075472,0.985576923076923,0.976190476190476,"rf_class",21,75,0,2,0.979591836734694,1,0.91304347826087,0.974025974025974,1,0.986842105263158,"rf_class",64,130,3,5,0.96039603960396,0.977443609022556,0.927536231884058,0.962962962962963,0.977443609022556,0.970149253731343
400,200,80,0.3,0.4,"a","FALSE",0.5,0,122,"33, 51, 44, 27, 1, 3, 7, 21, 24, 56, 37, 76, 18, 79, 58, 38, 78, 28, 36, 4, 25, 74, 80, 32, 22, 31, 53, 39, 54, 75, 26, 16","IRT",88,203,9,0,0.97,0.957547169811321,1,1,0.957547169811321,0.978313253012048,"IRT",28,72,4,0,0.961538461538462,0.947368421052632,1,1,0.947368421052632,0.972972972972973,"IRT",60,131,5,0,0.974489795918367,0.963235294117647,1,1,0.963235294117647,0.9812734082397
400,200,80,0.3,0.4,"a","FALSE",0.5,0,122,"33, 51, 44, 27, 1, 3, 7, 21, 24, 56, 37, 76, 18, 79, 58, 38, 78, 28, 36, 4, 25, 74, 80, 32, 22, 31, 53, 39, 54, 75, 26, 16","rf_probs",0,73,139,88,0.243333333333333,0.344339622641509,0,0.453416149068323,0.344339622641509,0.39142091152815,"rf_probs",0,18,58,28,0.173076923076923,0.236842105263158,0,0.391304347826087,0.236842105263158,0.295081967213115,"rf_probs",0,55,81,60,0.280612244897959,0.404411764705882,0,0.478260869565217,0.404411764705882,0.438247011952191
