"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1"
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,1,"26, 67, 53, 6","IRT",420,1024,24,32,0.962666666666667,0.977099236641221,0.929203539823009,0.96969696969697,0.977099236641221,0.973384030418251,"IRT",121,364,9,12,0.958498023715415,0.975871313672922,0.909774436090226,0.968085106382979,0.975871313672922,0.97196261682243,"IRT",299,660,15,20,0.964788732394366,0.977777777777778,0.93730407523511,0.970588235294118,0.977777777777778,0.974169741697417
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,1,"26, 67, 53, 6","rf_probs",0,346,702,452,0.230666666666667,0.330152671755725,0,0.433583959899749,0.330152671755725,0.374864572047671,"rf_probs",0,130,243,133,0.256916996047431,0.348525469168901,0,0.494296577946768,0.348525469168901,0.408805031446541,"rf_probs",0,216,459,319,0.217303822937626,0.32,0,0.403738317757009,0.32,0.35702479338843
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,1,"26, 67, 53, 6","rf_class",422,1006,42,30,0.952,0.959923664122137,0.933628318584071,0.971042471042471,0.959923664122137,0.965451055662188,"rf_class",121,359,14,12,0.948616600790514,0.962466487935657,0.909774436090226,0.967654986522911,0.962466487935657,0.96505376344086,"rf_class",301,647,28,18,0.953722334004024,0.958518518518519,0.943573667711599,0.972932330827068,0.958518518518519,0.965671641791045
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,2,"27, 48, 57, 79","IRT",464,975,55,6,0.959333333333333,0.946601941747573,0.987234042553191,0.99388379204893,0.946601941747573,0.969666832421681,"IRT",156,335,19,3,0.957115009746589,0.946327683615819,0.981132075471698,0.99112426035503,0.946327683615819,0.968208092485549,"IRT",308,640,36,3,0.96048632218845,0.946745562130177,0.990353697749196,0.995334370139969,0.946745562130177,0.970432145564822
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,2,"27, 48, 57, 79","rf_probs",0,378,652,470,0.252,0.366990291262136,0,0.445754716981132,0.366990291262136,0.402555910543131,"rf_probs",0,126,228,159,0.245614035087719,0.355932203389831,0,0.442105263157895,0.355932203389831,0.394366197183099,"rf_probs",0,252,424,311,0.25531914893617,0.372781065088757,0,0.447602131438721,0.372781065088757,0.406779661016949
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,2,"27, 48, 57, 79","rf_class",443,997,33,27,0.96,0.967961165048544,0.942553191489362,0.9736328125,0.967961165048544,0.97078870496592,"rf_class",144,341,13,15,0.94541910331384,0.963276836158192,0.905660377358491,0.957865168539326,0.963276836158192,0.96056338028169,"rf_class",299,656,20,12,0.96757852077001,0.970414201183432,0.961414790996785,0.982035928143713,0.970414201183432,0.976190476190476
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,3,"23, 10, 42, 20","IRT",425,1027,30,18,0.968,0.971617786187323,0.959367945823928,0.982775119617225,0.971617786187323,0.977164605137964,"IRT",148,351,8,7,0.970817120622568,0.977715877437326,0.954838709677419,0.980446927374302,0.977715877437326,0.97907949790795,"IRT",277,676,22,11,0.966531440162272,0.968481375358166,0.961805555555556,0.983988355167394,0.968481375358166,0.976173285198556
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,3,"23, 10, 42, 20","rf_probs",0,323,734,443,0.215333333333333,0.30558183538316,0,0.421671018276762,0.30558183538316,0.354360943499726,"rf_probs",0,113,246,155,0.219844357976654,0.314763231197772,0,0.421641791044776,0.314763231197772,0.360446570972887,"rf_probs",0,210,488,288,0.212981744421907,0.300859598853868,0,0.421686746987952,0.300859598853868,0.351170568561873
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,3,"23, 10, 42, 20","rf_class",421,1030,27,22,0.967333333333333,0.97445600756859,0.950338600451467,0.979087452471483,0.97445600756859,0.976766239924135,"rf_class",145,350,9,10,0.963035019455253,0.974930362116992,0.935483870967742,0.972222222222222,0.974930362116992,0.973574408901252,"rf_class",276,680,18,12,0.969574036511156,0.974212034383954,0.958333333333333,0.982658959537572,0.974212034383954,0.97841726618705
2000,1000,80,0.3,0.05,"b",FALSE,0,0.5,4,"38, 41, 45, 39","IRT",438,999,51,12,0.958,0.951428571428571,0.973333333333333,0.98813056379822,0.951428571428571,0.96943231441048,"IRT",128,343,15,6,0.957317073170732,0.958100558659218,0.955223880597015,0.982808022922636,0.958100558659218,0.97029702970297,"IRT",310,656,36,6,0.958333333333333,0.947976878612717,0.981012658227848,0.990936555891239,0.947976878612717,0.968980797636632
