"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","method_focal","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","method_ref","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref"
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,1,"35, 38, 75, 72, 70, 59, 12, 63, 16, 8, 56, 26, 77, 34, 60, 58, 46, 78, 6, 7, 33, 51, 15, 45, 66, 74, 50, 61, 71, 30, 1, 31","IRT",339,836,33,42,0.94,0.962025316455696,0.889763779527559,0.952164009111617,0.962025316455696,0.957069261591299,"IRT",42,191,0,32,0.879245283018868,1,0.567567567567568,0.856502242152466,1,0.922705314009662,"IRT",297,645,33,10,0.956345177664975,0.951327433628319,0.96742671009772,0.984732824427481,0.951327433628319,0.967741935483871
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,1,"35, 38, 75, 72, 70, 59, 12, 63, 16, 8, 56, 26, 77, 34, 60, 58, 46, 78, 6, 7, 33, 51, 15, 45, 66, 74, 50, 61, 71, 30, 1, 31","rf_probs",0,317,552,381,0.2536,0.364787111622555,0,0.454154727793696,0.364787111622555,0.404594767070836,"rf_probs",0,51,140,74,0.192452830188679,0.267015706806283,0,0.408,0.267015706806283,0.322784810126582,"rf_probs",0,266,412,307,0.27005076142132,0.392330383480826,0,0.464223385689354,0.392330383480826,0.425259792166267
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,1,"35, 38, 75, 72, 70, 59, 12, 63, 16, 8, 56, 26, 77, 34, 60, 58, 46, 78, 6, 7, 33, 51, 15, 45, 66, 74, 50, 61, 71, 30, 1, 31","rf_class",357,835,34,24,0.9536,0.960874568469505,0.937007874015748,0.972060535506403,0.960874568469505,0.966435185185185,"rf_class",63,191,0,11,0.958490566037736,1,0.851351351351351,0.945544554455445,1,0.972010178117048,"rf_class",294,644,34,13,0.952284263959391,0.949852507374631,0.957654723127036,0.980213089802131,0.949852507374631,0.964794007490637
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,2,"32, 12, 1, 57, 5, 60, 21, 53, 40, 48, 62, 80, 23, 8, 22, 31, 39, 13, 24, 61, 16, 63, 54, 7, 9, 51, 10, 42, 27, 29, 11, 2","IRT",331,863,23,33,0.9552,0.974040632054176,0.909340659340659,0.963169642857143,0.974040632054176,0.968574635241302,"IRT",38,189,0,25,0.900793650793651,1,0.603174603174603,0.883177570093458,1,0.937965260545906,"IRT",293,674,23,8,0.968937875751503,0.96700143472023,0.973421926910299,0.988269794721408,0.96700143472023,0.977519941986947
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,2,"32, 12, 1, 57, 5, 60, 21, 53, 40, 48, 62, 80, 23, 8, 22, 31, 39, 13, 24, 61, 16, 63, 54, 7, 9, 51, 10, 42, 27, 29, 11, 2","rf_probs",0,310,576,364,0.248,0.349887133182844,0,0.459940652818991,0.349887133182844,0.397435897435897,"rf_probs",0,49,140,63,0.194444444444444,0.259259259259259,0,0.4375,0.259259259259259,0.325581395348837,"rf_probs",0,261,436,301,0.261523046092184,0.374461979913917,0,0.4644128113879,0.374461979913917,0.414614773629865
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,2,"32, 12, 1, 57, 5, 60, 21, 53, 40, 48, 62, 80, 23, 8, 22, 31, 39, 13, 24, 61, 16, 63, 54, 7, 9, 51, 10, 42, 27, 29, 11, 2","rf_class",344,852,34,20,0.9568,0.961625282167043,0.945054945054945,0.977064220183486,0.961625282167043,0.969283276450512,"rf_class",51,188,1,12,0.948412698412698,0.994708994708995,0.80952380952381,0.94,0.994708994708995,0.966580976863753,"rf_class",293,664,33,8,0.958917835671343,0.952654232424677,0.973421926910299,0.988095238095238,0.952654232424677,0.970051132213294
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,3,"27, 64, 11, 4, 39, 32, 70, 10, 45, 36, 35, 43, 8, 55, 66, 34, 78, 68, 20, 37, 57, 42, 1, 6, 12, 62, 80, 5, 22, 19, 50, 33","IRT",358,829,27,36,0.9496,0.968457943925234,0.908629441624365,0.958381502890173,0.968457943925234,0.963393375944218,"IRT",56,160,0,30,0.878048780487805,1,0.651162790697674,0.842105263157895,1,0.914285714285714,"IRT",302,669,27,6,0.967131474103586,0.961206896551724,0.980519480519481,0.991111111111111,0.961206896551724,0.975929978118162
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,3,"27, 64, 11, 4, 39, 32, 70, 10, 45, 36, 35, 43, 8, 55, 66, 34, 78, 68, 20, 37, 57, 42, 1, 6, 12, 62, 80, 5, 22, 19, 50, 33","rf_probs",0,282,574,394,0.2256,0.329439252336449,0,0.417159763313609,0.329439252336449,0.368146214099217,"rf_probs",0,29,131,86,0.117886178861789,0.18125,0,0.252173913043478,0.18125,0.210909090909091,"rf_probs",0,253,443,308,0.25199203187251,0.363505747126437,0,0.450980392156863,0.363505747126437,0.402545743834527
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,3,"27, 64, 11, 4, 39, 32, 70, 10, 45, 36, 35, 43, 8, 55, 66, 34, 78, 68, 20, 37, 57, 42, 1, 6, 12, 62, 80, 5, 22, 19, 50, 33","rf_class",364,835,21,30,0.9592,0.975467289719626,0.923857868020305,0.965317919075145,0.975467289719626,0.970366066240558,"rf_class",71,160,0,15,0.939024390243902,1,0.825581395348837,0.914285714285714,1,0.955223880597015,"rf_class",293,675,21,15,0.964143426294821,0.969827586206897,0.951298701298701,0.978260869565217,0.969827586206897,0.974025974025974
2000,500,80,0.3,0.4,"both",FALSE,0.8,1,4,"36, 7, 11, 43, 6, 79, 20, 37, 1, 42, 58, 3, 69, 71, 57, 52, 23, 45, 33, 30, 55, 22, 65, 56, 31, 76, 70, 12, 39, 46, 34, 35","IRT",356,797,75,22,0.9224,0.913990825688073,0.941798941798942,0.973137973137973,0.913990825688073,0.942637492607924,"IRT",38,172,0,21,0.909090909090909,1,0.644067796610169,0.89119170984456,1,0.942465753424657,"IRT",318,625,75,1,0.925417075564279,0.892857142857143,0.996865203761755,0.998402555910543,0.892857142857143,0.942684766214178
