"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1","NA..2"
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,4,"10, 40","rf_probs",0,683,1079,238,0.3415,0.387627695800227,0,0.741585233441911,0.387627695800227,0.509131569139023,"rf_probs",0,325,537,110,0.334362139917695,0.377030162412993,0,0.747126436781609,0.377030162412993,0.501156515034695,"rf_probs",0,358,542,128,0.348249027237354,0.397777777777778,0,0.736625514403292,0.397777777777778,0.516594516594517
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,4,"10, 40","rf_class",215,1723,39,23,0.969,0.977866061293984,0.903361344537815,0.986827033218786,0.977866061293984,0.982326111744584,"rf_class",97,842,20,13,0.966049382716049,0.976798143851508,0.881818181818182,0.984795321637427,0.976798143851508,0.980780430984275,"rf_class",118,881,19,10,0.971789883268482,0.978888888888889,0.921875,0.988776655443322,0.978888888888889,0.983807928531547
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,5,"8, 5","IRT",233,1671,87,9,0.952,0.950511945392492,0.962809917355372,0.994642857142857,0.950511945392492,0.972076788830716,"IRT",119,861,38,8,0.955165692007797,0.957730812013348,0.937007874015748,0.990794016110472,0.957730812013348,0.973981900452489,"IRT",114,810,49,1,0.948665297741273,0.942956926658906,0.991304347826087,0.998766954377312,0.942956926658906,0.970059880239521
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,5,"8, 5","rf_probs",0,811,947,242,0.4055,0.4613196814562,0,0.770180436847103,0.4613196814562,0.577018854500178,"rf_probs",0,426,473,127,0.415204678362573,0.473859844271413,0,0.770343580470163,0.473859844271413,0.586776859504132,"rf_probs",0,385,474,115,0.395277207392197,0.448195576251455,0,0.77,0.448195576251455,0.566593083149375
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,5,"8, 5","rf_class",215,1720,38,27,0.9675,0.978384527872582,0.888429752066116,0.984544934172868,0.978384527872582,0.981455064194009,"rf_class",110,885,14,17,0.969785575048733,0.984427141268076,0.866141732283465,0.981152993348115,0.984427141268076,0.982787340366463,"rf_class",105,835,24,10,0.965092402464066,0.972060535506403,0.91304347826087,0.988165680473373,0.972060535506403,0.980046948356808
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,6,"23, 26","IRT",238,1680,78,4,0.959,0.955631399317406,0.983471074380165,0.997624703087886,0.955631399317406,0.976176641487507,"IRT",135,834,39,4,0.957509881422925,0.9553264604811,0.971223021582734,0.995226730310263,0.9553264604811,0.974868497954413,"IRT",103,846,39,0,0.960526315789474,0.955932203389831,1,1,0.955932203389831,0.977469670710572
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,6,"23, 26","rf_probs",0,702,1056,242,0.351,0.399317406143345,0,0.74364406779661,0.399317406143345,0.519615099925981,"rf_probs",0,351,522,139,0.346837944664032,0.402061855670103,0,0.716326530612245,0.402061855670103,0.515040352164343,"rf_probs",0,351,534,103,0.355263157894737,0.396610169491525,0,0.773127753303965,0.396610169491525,0.524271844660194
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,6,"23, 26","rf_class",216,1713,45,26,0.9645,0.974402730375427,0.892561983471074,0.9850488786659,0.974402730375427,0.979696883042608,"rf_class",122,849,24,17,0.959486166007905,0.972508591065292,0.877697841726619,0.980369515011547,0.972508591065292,0.976423231742381,"rf_class",94,864,21,9,0.969635627530364,0.976271186440678,0.912621359223301,0.989690721649485,0.976271186440678,0.982935153583618
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,7,"3, 27","IRT",225,1669,100,6,0.947,0.943470887507066,0.974025974025974,0.996417910447761,0.943470887507066,0.969221835075494,"IRT",115,826,52,3,0.944779116465863,0.940774487471526,0.974576271186441,0.996381182147165,0.940774487471526,0.967779730521383,"IRT",110,843,48,3,0.949203187250996,0.946127946127946,0.973451327433628,0.99645390070922,0.946127946127946,0.970639032815199
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,7,"3, 27","rf_probs",0,723,1046,231,0.3615,0.408705483323912,0,0.757861635220126,0.408705483323912,0.531031950055086,"rf_probs",0,357,521,118,0.358433734939759,0.406605922551253,0,0.751578947368421,0.406605922551253,0.527716186252772,"rf_probs",0,366,525,113,0.364541832669323,0.410774410774411,0,0.764091858037578,0.410774410774411,0.534306569343066
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,7,"3, 27","rf_class",208,1709,60,23,0.9585,0.96608253250424,0.9004329004329,0.986720554272517,0.96608253250424,0.976292487860611,"rf_class",106,848,30,12,0.957831325301205,0.965831435079727,0.898305084745763,0.986046511627907,0.965831435079727,0.975834292289989,"rf_class",102,861,30,11,0.959163346613546,0.966329966329966,0.902654867256637,0.987385321100917,0.966329966329966,0.976744186046512
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,8,"9, 1","IRT",225,1689,71,15,0.957,0.959659090909091,0.9375,0.991197183098592,0.959659090909091,0.975173210161663,"IRT",118,833,39,8,0.952905811623247,0.955275229357798,0.936507936507937,0.990487514863258,0.955275229357798,0.972562755399883,"IRT",107,856,32,7,0.961077844311377,0.963963963963964,0.93859649122807,0.99188876013905,0.963963963963964,0.977727013135351
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,8,"9, 1","rf_probs",0,700,1060,240,0.35,0.397727272727273,0,0.74468085106383,0.397727272727273,0.518518518518519,"rf_probs",0,357,515,126,0.357715430861723,0.409403669724771,0,0.739130434782609,0.409403669724771,0.526937269372694,"rf_probs",0,343,545,114,0.342315369261477,0.386261261261261,0,0.75054704595186,0.386261261261261,0.51003717472119
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,8,"9, 1","rf_class",200,1719,41,40,0.9595,0.976704545454545,0.833333333333333,0.977259806708357,0.976704545454545,0.976982097186701,"rf_class",103,850,22,23,0.954909819639279,0.974770642201835,0.817460317460317,0.973654066437572,0.974770642201835,0.974212034383954,"rf_class",97,869,19,17,0.964071856287425,0.978603603603604,0.850877192982456,0.980812641083521,0.978603603603604,0.979706877113867
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,9,"22, 25","IRT",242,1663,93,2,0.9525,0.947038724373576,0.991803278688525,0.998798798798799,0.947038724373576,0.972230342005262,"IRT",119,843,46,2,0.952475247524752,0.948256467941507,0.983471074380165,0.997633136094675,0.948256467941507,0.972318339100346,"IRT",123,820,47,0,0.952525252525253,0.945790080738178,1,1,0.945790080738178,0.972139893301719
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,9,"22, 25","rf_probs",0,686,1070,244,0.343,0.390660592255125,0,0.737634408602151,0.390660592255125,0.510796723752792,"rf_probs",0,348,541,121,0.344554455445545,0.391451068616423,0,0.742004264392324,0.391451068616423,0.512518409425626,"rf_probs",0,338,529,123,0.341414141414141,0.389850057670127,0,0.733188720173536,0.389850057670127,0.509036144578313
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,9,"22, 25","rf_class",220,1711,45,24,0.9655,0.974373576309795,0.901639344262295,0.986167146974063,0.974373576309795,0.980234889716414,"rf_class",109,870,19,12,0.969306930693069,0.978627671541057,0.900826446280992,0.986394557823129,0.978627671541057,0.982495765104461,"rf_class",111,841,26,12,0.961616161616162,0.970011534025375,0.902439024390244,0.985932004689332,0.970011534025375,0.977906976744186
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,10,"19, 37","IRT",232,1639,128,1,0.9355,0.927560837577815,0.995708154506438,0.999390243902439,0.927560837577815,0.962136777223364,"IRT",118,811,63,1,0.935548841893253,0.9279176201373,0.991596638655462,0.998768472906404,0.9279176201373,0.962040332147094,"IRT",114,828,65,0,0.93545183714002,0.927211646136618,1,1,0.927211646136618,0.962231260894828
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,10,"19, 37","rf_probs",0,770,997,233,0.385,0.435766836445954,0,0.767696909272183,0.435766836445954,0.555956678700361,"rf_probs",0,390,484,119,0.392749244712991,0.446224256292906,0,0.766208251473477,0.446224256292906,0.563991323210412,"rf_probs",0,380,513,114,0.377358490566038,0.425531914893617,0,0.769230769230769,0.425531914893617,0.547945205479452
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,10,"19, 37","rf_class",206,1727,40,27,0.9665,0.977362761743067,0.88412017167382,0.98460661345496,0.977362761743067,0.980971314967339,"rf_class",105,857,17,14,0.968781470292044,0.980549199084668,0.882352941176471,0.983926521239954,0.980549199084668,0.982234957020057,"rf_class",101,870,23,13,0.964250248262165,0.974244120940649,0.885964912280702,0.985277463193658,0.974244120940649,0.97972972972973
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,11,"23, 30","IRT",232,1700,53,15,0.966,0.969766115231033,0.939271255060729,0.991253644314869,0.969766115231033,0.980392156862745,"IRT",114,831,19,6,0.974226804123711,0.977647058823529,0.95,0.992831541218638,0.977647058823529,0.985180794309425,"IRT",118,869,34,9,0.958252427184466,0.96234772978959,0.929133858267717,0.989749430523918,0.96234772978959,0.975856260527793
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,11,"23, 30","rf_probs",0,672,1081,247,0.336,0.383342840844267,0,0.731229597388466,0.383342840844267,0.502994011976048,"rf_probs",0,320,530,120,0.329896907216495,0.376470588235294,0,0.727272727272727,0.376470588235294,0.496124031007752,"rf_probs",0,352,551,127,0.341747572815534,0.389811738648948,0,0.734864300626305,0.389811738648948,0.509406657018813
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,11,"23, 30","rf_class",216,1715,38,31,0.9655,0.978322875071306,0.874493927125506,0.982245131729668,0.978322875071306,0.980280080022864,"rf_class",106,836,14,14,0.971134020618557,0.983529411764706,0.883333333333333,0.983529411764706,0.983529411764706,0.983529411764706,"rf_class",110,879,24,17,0.960194174757282,0.973421926910299,0.866141732283465,0.981026785714286,0.973421926910299,0.977209560867148
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,12,"7, 31","IRT",234,1660,100,6,0.947,0.943181818181818,0.975,0.99639855942377,0.943181818181818,0.969060128429656,"IRT",125,811,46,4,0.949290060851927,0.9463243873979,0.968992248062015,0.995092024539877,0.9463243873979,0.970095693779904,"IRT",109,849,54,2,0.944773175542406,0.940199335548173,0.981981981981982,0.99764982373678,0.940199335548173,0.968072976054732
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,12,"7, 31","rf_probs",0,729,1031,240,0.3645,0.414204545454545,0,0.752321981424149,0.414204545454545,0.534261634298278,"rf_probs",0,348,509,129,0.352941176470588,0.406067677946324,0,0.729559748427673,0.406067677946324,0.521739130434783,"rf_probs",0,381,522,111,0.375739644970414,0.421926910299003,0,0.774390243902439,0.421926910299003,0.546236559139785
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,12,"7, 31","rf_class",206,1716,44,34,0.961,0.975,0.858333333333333,0.980571428571429,0.975,0.977777777777778,"rf_class",110,837,20,19,0.960446247464503,0.976662777129522,0.852713178294574,0.977803738317757,0.976662777129522,0.97723292469352,"rf_class",96,879,24,15,0.961538461538462,0.973421926910299,0.864864864864865,0.983221476510067,0.973421926910299,0.978297161936561
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,13,"2, 34","IRT",216,1730,45,9,0.973,0.974647887323944,0.96,0.994824611845888,0.974647887323944,0.984632896983495,"IRT",110,870,25,5,0.97029702970297,0.972067039106145,0.956521739130435,0.994285714285714,0.972067039106145,0.983050847457627,"IRT",106,860,20,4,0.975757575757576,0.977272727272727,0.963636363636364,0.99537037037037,0.977272727272727,0.986238532110092
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,13,"2, 34","rf_probs",0,704,1071,225,0.352,0.396619718309859,0,0.757804090419806,0.396619718309859,0.520710059171598,"rf_probs",0,365,530,115,0.361386138613861,0.407821229050279,0,0.760416666666667,0.407821229050279,0.530909090909091,"rf_probs",0,339,541,110,0.342424242424242,0.385227272727273,0,0.755011135857461,0.385227272727273,0.510158013544018
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,13,"2, 34","rf_class",200,1744,31,25,0.972,0.982535211267606,0.888888888888889,0.985867721876767,0.982535211267606,0.984198645598194,"rf_class",102,879,16,13,0.971287128712871,0.982122905027933,0.88695652173913,0.98542600896861,0.982122905027933,0.983771684387241,"rf_class",98,865,15,12,0.972727272727273,0.982954545454545,0.890909090909091,0.986316989737742,0.982954545454545,0.984632896983495
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,14,"13, 12","IRT",245,1633,120,2,0.939,0.931545921277809,0.991902834008097,0.998776758409786,0.931545921277809,0.963990554899646,"IRT",116,798,65,1,0.93265306122449,0.92468134414832,0.991452991452991,0.99874843554443,0.92468134414832,0.96028880866426,"IRT",129,835,55,1,0.945098039215686,0.938202247191011,0.992307692307692,0.998803827751196,0.938202247191011,0.967555040556199
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,14,"13, 12","rf_probs",0,725,1028,247,0.3625,0.413576725613234,0,0.745884773662551,0.413576725613234,0.532110091743119,"rf_probs",0,346,517,117,0.353061224489796,0.400926998841251,0,0.747300215982721,0.400926998841251,0.521870286576169,"rf_probs",0,379,511,130,0.37156862745098,0.425842696629213,0,0.744597249508841,0.425842696629213,0.541815582558971
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,14,"13, 12","rf_class",227,1706,47,20,0.9665,0.973188819167142,0.919028340080972,0.988412514484357,0.973188819167142,0.980741592411613,"rf_class",107,839,24,10,0.96530612244898,0.972190034762457,0.914529914529915,0.988221436984688,0.972190034762457,0.980140186915888,"rf_class",120,867,23,10,0.967647058823529,0.974157303370787,0.923076923076923,0.988597491448119,0.974157303370787,0.98132427843803
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,15,"32, 16","IRT",228,1684,86,2,0.956,0.951412429378531,0.991304347826087,0.998813760379597,0.951412429378531,0.974537037037037,"IRT",117,852,42,1,0.957509881422925,0.953020134228188,0.991525423728814,0.998827667057444,0.953020134228188,0.975386376645678,"IRT",111,832,44,1,0.954453441295547,0.949771689497717,0.991071428571429,0.998799519807923,0.949771689497717,0.97366881217086
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,15,"32, 16","rf_probs",0,709,1061,230,0.3545,0.400564971751412,0,0.755058572949947,0.400564971751412,0.5234403839055,"rf_probs",0,362,532,118,0.357707509881423,0.404921700223714,0,0.754166666666667,0.404921700223714,0.526928675400291,"rf_probs",0,347,529,112,0.351214574898785,0.396118721461187,0,0.75599128540305,0.396118721461187,0.519850187265918
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,15,"32, 16","rf_class",208,1727,43,22,0.9675,0.975706214689266,0.904347826086957,0.987421383647799,0.975706214689266,0.981528843421427,"rf_class",106,875,19,12,0.969367588932806,0.978747203579418,0.898305084745763,0.986471251409245,0.978747203579418,0.982594048287479,"rf_class",102,852,24,10,0.965587044534413,0.972602739726027,0.910714285714286,0.988399071925754,0.972602739726027,0.980437284234753
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,16,"38, 14","IRT",230,1680,84,6,0.955,0.952380952380952,0.974576271186441,0.99644128113879,0.952380952380952,0.973913043478261,"IRT",124,853,45,3,0.953170731707317,0.94988864142539,0.976377952755906,0.996495327102804,0.94988864142539,0.972633979475484,"IRT",106,827,39,3,0.956923076923077,0.954965357967667,0.972477064220184,0.996385542168675,0.954965357967667,0.975235849056604
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,16,"38, 14","rf_probs",0,670,1094,236,0.335,0.379818594104308,0,0.739514348785872,0.379818594104308,0.50187265917603,"rf_probs",0,335,563,127,0.326829268292683,0.373051224944321,0,0.725108225108225,0.373051224944321,0.492647058823529,"rf_probs",0,335,531,109,0.343589743589744,0.386836027713626,0,0.754504504504504,0.386836027713626,0.511450381679389
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,16,"38, 14","rf_class",209,1727,37,27,0.968,0.979024943310658,0.885593220338983,0.98460661345496,0.979024943310658,0.981807845366686,"rf_class",110,882,16,17,0.96780487804878,0.982182628062361,0.866141732283465,0.981090100111235,0.982182628062361,0.981636060100167,"rf_class",99,845,21,10,0.968205128205128,0.975750577367205,0.908256880733945,0.988304093567251,0.975750577367205,0.981987216734457
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,17,"6, 19","IRT",248,1641,109,2,0.9445,0.937714285714286,0.992,0.998782714546561,0.937714285714286,0.967285587975243,"IRT",141,839,55,1,0.945945945945946,0.938478747203579,0.992957746478873,0.998809523809524,0.938478747203579,0.967704728950404,"IRT",107,802,54,1,0.942946058091286,0.936915887850467,0.990740740740741,0.998754669987547,0.936915887850467,0.966847498493068
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,17,"6, 19","rf_probs",0,651,1099,250,0.3255,0.372,0,0.722530521642619,0.372,0.491135420596002,"rf_probs",0,343,551,142,0.331081081081081,0.383668903803132,0,0.707216494845361,0.383668903803132,0.49746192893401,"rf_probs",0,308,548,108,0.319502074688797,0.35981308411215,0,0.740384615384615,0.35981308411215,0.484276729559748
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,17,"6, 19","rf_class",218,1718,32,32,0.968,0.981714285714286,0.872,0.981714285714286,0.981714285714286,0.981714285714286,"rf_class",125,875,19,17,0.965250965250965,0.978747203579418,0.880281690140845,0.980941704035874,0.978747203579418,0.979843225083987,"rf_class",93,843,13,15,0.970954356846473,0.98481308411215,0.861111111111111,0.982517482517482,0.98481308411215,0.983663943990665
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,18,"21, 40","IRT",230,1661,106,3,0.9455,0.940011318619128,0.987124463519313,0.998197115384615,0.940011318619128,0.968230836490819,"IRT",111,850,49,1,0.950544015825915,0.945494994438265,0.991071428571429,0.99882491186839,0.945494994438265,0.971428571428572,"IRT",119,811,57,2,0.940343781597573,0.934331797235023,0.983471074380165,0.997539975399754,0.934331797235023,0.964901844140393
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,18,"21, 40","rf_probs",0,735,1032,233,0.3675,0.415959252971138,0,0.759297520661157,0.415959252971138,0.537477148080439,"rf_probs",0,362,537,112,0.358061325420376,0.402669632925473,0,0.763713080168776,0.402669632925473,0.527312454479243,"rf_probs",0,373,495,121,0.377148634984833,0.429723502304147,0,0.755060728744939,0.429723502304147,0.547723935389134
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,18,"21, 40","rf_class",206,1711,56,27,0.9585,0.968307866440294,0.88412017167382,0.984464902186421,0.968307866440294,0.976319543509272,"rf_class",100,873,26,12,0.962413452027695,0.971078976640712,0.892857142857143,0.986440677966102,0.971078976640712,0.978699551569507,"rf_class",106,838,30,15,0.954499494438827,0.965437788018433,0.87603305785124,0.982415005861665,0.965437788018433,0.973852411388728
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,19,"13, 39","IRT",234,1689,70,7,0.9615,0.960204661739625,0.970954356846473,0.995872641509434,0.960204661739625,0.977713458755427,"IRT",108,861,37,2,0.961309523809524,0.958797327394209,0.981818181818182,0.997682502896871,0.958797327394209,0.977853492333901,"IRT",126,828,33,5,0.961693548387097,0.961672473867596,0.961832061068702,0.993997599039616,0.961672473867596,0.977567886658796
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,19,"13, 39","rf_probs",0,688,1071,241,0.344,0.391131324616259,0,0.740581270182992,0.391131324616259,0.511904761904762,"rf_probs",0,351,547,110,0.348214285714286,0.39086859688196,0,0.761388286334056,0.39086859688196,0.516556291390728,"rf_probs",0,337,524,131,0.339717741935484,0.391405342624855,0,0.72008547008547,0.391405342624855,0.507148231753198
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,19,"13, 39","rf_class",211,1728,31,30,0.9695,0.982376350198977,0.87551867219917,0.982935153583618,0.982376350198977,0.982655672448109,"rf_class",97,879,19,13,0.968253968253968,0.978841870824053,0.881818181818182,0.98542600896861,0.978841870824053,0.982122905027933,"rf_class",114,849,12,17,0.970766129032258,0.986062717770035,0.870229007633588,0.980369515011547,0.986062717770035,0.98320787492762
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,20,"23, 17","IRT",234,1706,56,4,0.97,0.968217934165721,0.983193277310924,0.99766081871345,0.968217934165721,0.982718894009217,"IRT",107,879,39,2,0.960077896786758,0.957516339869281,0.981651376146789,0.997729852440409,0.957516339869281,0.977209560867148,"IRT",127,827,17,2,0.980472764645427,0.979857819905213,0.984496124031008,0.997587454764777,0.979857819905213,0.988643156007173
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,20,"23, 17","rf_probs",0,765,997,238,0.3825,0.43416572077185,0,0.76271186440678,0.43416572077185,0.553345388788427,"rf_probs",0,394,524,109,0.383641674780915,0.429193899782135,0,0.783300198807157,0.429193899782135,0.554539057002111,"rf_probs",0,371,473,129,0.381294964028777,0.43957345971564,0,0.742,0.43957345971564,0.552083333333333
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,20,"23, 17","rf_class",215,1733,29,23,0.974,0.983541430192963,0.903361344537815,0.986902050113895,0.983541430192963,0.985218874360432,"rf_class",97,898,20,12,0.968841285296982,0.978213507625272,0.889908256880734,0.986813186813187,0.978213507625272,0.982494529540482,"rf_class",118,835,9,11,0.979445015416238,0.989336492890995,0.914728682170543,0.986997635933806,0.989336492890995,0.988165680473373
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,21,"29, 34","IRT",234,1660,101,5,0.947,0.942646223736513,0.97907949790795,0.996996996996997,0.942646223736513,0.969060128429655,"IRT",119,826,51,4,0.945,0.941847206385405,0.967479674796748,0.995180722891566,0.941847206385405,0.967779730521382,"IRT",115,834,50,1,0.949,0.943438914027149,0.991379310344828,0.998802395209581,0.943438914027149,0.970331588132635
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,21,"29, 34","rf_probs",0,720,1041,239,0.36,0.40885860306644,0,0.750782064650678,0.40885860306644,0.529411764705882,"rf_probs",0,344,533,123,0.344,0.392246294184721,0,0.73661670235546,0.392246294184721,0.511904761904762,"rf_probs",0,376,508,116,0.376,0.425339366515837,0,0.764227642276423,0.425339366515837,0.546511627906977
2000,2000,40,0.12,0.05,"both",TRUE,0.2,0.5,21,"29, 34","rf_class",209,1727,34,30,0.968,0.980692788188529,0.874476987447699,0.982925441092772,0.980692788188529,0.981807845366686,"rf_class",107,864,13,16,0.971,0.985176738882554,0.869918699186992,0.981818181818182,0.985176738882554,0.983494593056346,"rf_class",102,863,21,14,0.965,0.976244343891403,0.879310344827586,0.984036488027366,0.976244343891403,0.980124929017604
