"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1","NA..2"
400,200,80,0.3,0.4,"both",FALSE,0.2,2,1,"60, 52, 2, 73, 51, 58, 40, 62, 13, 43, 56, 14, 63, 65, 1, 3, 30, 38, 66, 59, 28, 50, 35, 9, 75, 24, 69, 18, 67, 4, 34, 64","IRT",59,209,6,26,0.893333333333333,0.972093023255814,0.694117647058824,0.88936170212766,0.972093023255814,0.928888888888889,"IRT",6,65,0,26,0.731958762886598,1,0.1875,0.714285714285714,1,0.833333333333333,"IRT",53,144,6,0,0.970443349753695,0.96,1,1,0.96,0.979591836734694
400,200,80,0.3,0.4,"both",FALSE,0.2,2,1,"60, 52, 2, 73, 51, 58, 40, 62, 13, 43, 56, 14, 63, 65, 1, 3, 30, 38, 66, 59, 28, 50, 35, 9, 75, 24, 69, 18, 67, 4, 34, 64","rf_probs",0,95,120,85,0.316666666666667,0.441860465116279,0,0.527777777777778,0.441860465116279,0.481012658227848,"rf_probs",0,18,47,32,0.185567010309278,0.276923076923077,0,0.36,0.276923076923077,0.31304347826087,"rf_probs",0,77,73,53,0.379310344827586,0.513333333333333,0,0.592307692307692,0.513333333333333,0.55
400,200,80,0.3,0.4,"both",FALSE,0.2,2,1,"60, 52, 2, 73, 51, 58, 40, 62, 13, 43, 56, 14, 63, 65, 1, 3, 30, 38, 66, 59, 28, 50, 35, 9, 75, 24, 69, 18, 67, 4, 34, 64","rf_class",82,204,11,3,0.953333333333333,0.948837209302326,0.964705882352941,0.985507246376812,0.948837209302326,0.966824644549763,"rf_class",30,65,0,2,0.979381443298969,1,0.9375,0.970149253731343,1,0.984848484848485,"rf_class",52,139,11,1,0.940886699507389,0.926666666666667,0.981132075471698,0.992857142857143,0.926666666666667,0.958620689655172
400,200,80,0.3,0.4,"both",FALSE,0.2,2,2,"59, 21, 52, 70, 41, 75, 73, 63, 42, 74, 39, 45, 10, 67, 19, 2, 14, 27, 12, 23, 28, 60, 80, 43, 66, 13, 37, 18, 35, 22, 30, 33","IRT",79,161,55,5,0.8,0.74537037037037,0.94047619047619,0.969879518072289,0.74537037037037,0.842931937172775,"IRT",25,74,0,5,0.951923076923077,1,0.833333333333333,0.936708860759494,1,0.967320261437908,"IRT",54,87,55,0,0.719387755102041,0.612676056338028,1,1,0.612676056338028,0.759825327510917
400,200,80,0.3,0.4,"both",FALSE,0.2,2,2,"59, 21, 52, 70, 41, 75, 73, 63, 42, 74, 39, 45, 10, 67, 19, 2, 14, 27, 12, 23, 28, 60, 80, 43, 66, 13, 37, 18, 35, 22, 30, 33","rf_probs",0,96,120,84,0.32,0.444444444444444,0,0.533333333333333,0.444444444444444,0.484848484848485,"rf_probs",0,34,40,30,0.326923076923077,0.459459459459459,0,0.53125,0.459459459459459,0.492753623188406,"rf_probs",0,62,80,54,0.316326530612245,0.436619718309859,0,0.53448275862069,0.436619718309859,0.48062015503876
400,200,80,0.3,0.4,"both",FALSE,0.2,2,2,"59, 21, 52, 70, 41, 75, 73, 63, 42, 74, 39, 45, 10, 67, 19, 2, 14, 27, 12, 23, 28, 60, 80, 43, 66, 13, 37, 18, 35, 22, 30, 33","rf_class",81,203,13,3,0.946666666666667,0.939814814814815,0.964285714285714,0.985436893203884,0.939814814814815,0.962085308056872,"rf_class",27,72,2,3,0.951923076923077,0.972972972972973,0.9,0.96,0.972972972972973,0.966442953020134,"rf_class",54,131,11,0,0.943877551020408,0.922535211267606,1,1,0.922535211267606,0.95970695970696
400,200,80,0.3,0.4,"both",FALSE,0.2,2,3,"36, 77, 7, 50, 68, 75, 38, 14, 4, 40, 62, 35, 12, 39, 41, 51, 29, 16, 25, 48, 23, 55, 71, 80, 8, 61, 18, 63, 73, 44, 37, 5","IRT",65,167,55,13,0.773333333333333,0.752252252252252,0.833333333333333,0.927777777777778,0.752252252252252,0.830845771144279,"IRT",22,65,0,13,0.87,1,0.628571428571429,0.833333333333333,1,0.909090909090909,"IRT",43,102,55,0,0.725,0.64968152866242,1,1,0.64968152866242,0.787644787644788
400,200,80,0.3,0.4,"both",FALSE,0.2,2,3,"36, 77, 7, 50, 68, 75, 38, 14, 4, 40, 62, 35, 12, 39, 41, 51, 29, 16, 25, 48, 23, 55, 71, 80, 8, 61, 18, 63, 73, 44, 37, 5","rf_probs",0,108,114,78,0.36,0.486486486486487,0,0.580645161290323,0.486486486486487,0.529411764705882,"rf_probs",0,29,36,35,0.29,0.446153846153846,0,0.453125,0.446153846153846,0.449612403100775,"rf_probs",0,79,78,43,0.395,0.503184713375796,0,0.647540983606557,0.503184713375796,0.566308243727599
400,200,80,0.3,0.4,"both",FALSE,0.2,2,3,"36, 77, 7, 50, 68, 75, 38, 14, 4, 40, 62, 35, 12, 39, 41, 51, 29, 16, 25, 48, 23, 55, 71, 80, 8, 61, 18, 63, 73, 44, 37, 5","rf_class",73,206,16,5,0.93,0.927927927927928,0.935897435897436,0.976303317535545,0.927927927927928,0.951501154734411,"rf_class",30,64,1,5,0.94,0.984615384615385,0.857142857142857,0.927536231884058,0.984615384615385,0.955223880597015,"rf_class",43,142,15,0,0.925,0.904458598726115,1,1,0.904458598726115,0.949832775919732
400,200,80,0.3,0.4,"both",FALSE,0.2,2,4,"40, 33, 66, 57, 26, 17, 45, 78, 79, 11, 27, 62, 19, 69, 49, 30, 76, 12, 48, 5, 22, 18, 59, 53, 14, 42, 16, 75, 52, 68, 2, 74","IRT",72,178,34,16,0.833333333333333,0.839622641509434,0.818181818181818,0.917525773195876,0.839622641509434,0.876847290640394,"IRT",20,72,0,16,0.851851851851852,1,0.555555555555556,0.818181818181818,1,0.9,"IRT",52,106,34,0,0.822916666666667,0.757142857142857,1,1,0.757142857142857,0.861788617886179
