"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","method_focal","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","method_ref","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref"
400,400,40,0.3,0.05,"b",FALSE,0,1,1,"1, 39","IRT",99,279,16,6,0.945,0.945762711864407,0.942857142857143,0.978947368421053,0.945762711864407,0.962068965517242,"IRT",51,139,9,4,0.935960591133005,0.939189189189189,0.927272727272727,0.972027972027972,0.939189189189189,0.9553264604811,"IRT",48,140,7,2,0.954314720812183,0.952380952380952,0.96,0.985915492957746,0.952380952380952,0.968858131487889
400,400,40,0.3,0.05,"b",FALSE,0,1,1,"1, 39","rf_probs",0,134,161,105,0.335,0.454237288135593,0,0.560669456066946,0.454237288135593,0.50187265917603,"rf_probs",0,62,86,55,0.305418719211823,0.418918918918919,0,0.52991452991453,0.418918918918919,0.467924528301887,"rf_probs",0,72,75,50,0.365482233502538,0.489795918367347,0,0.590163934426229,0.489795918367347,0.535315985130112
400,400,40,0.3,0.05,"b",FALSE,0,1,1,"1, 39","rf_class",97,277,18,8,0.935,0.938983050847458,0.923809523809524,0.971929824561404,0.938983050847458,0.955172413793103,"rf_class",50,140,8,5,0.935960591133005,0.945945945945946,0.909090909090909,0.96551724137931,0.945945945945946,0.955631399317406,"rf_class",47,137,10,3,0.934010152284264,0.931972789115646,0.94,0.978571428571429,0.931972789115646,0.954703832752613
400,400,40,0.3,0.05,"b",FALSE,0,1,2,"37, 23","IRT",115,266,17,2,0.9525,0.939929328621908,0.982905982905983,0.992537313432836,0.939929328621908,0.96551724137931,"IRT",58,128,9,1,0.948979591836735,0.934306569343066,0.983050847457627,0.992248062015504,0.934306569343066,0.962406015037594,"IRT",57,138,8,1,0.955882352941177,0.945205479452055,0.982758620689655,0.992805755395683,0.945205479452055,0.968421052631579
400,400,40,0.3,0.05,"b",FALSE,0,1,2,"37, 23","rf_probs",0,105,178,117,0.2625,0.371024734982332,0,0.472972972972973,0.371024734982332,0.415841584158416,"rf_probs",0,54,83,59,0.275510204081633,0.394160583941606,0,0.47787610619469,0.394160583941606,0.432,"rf_probs",0,51,95,58,0.25,0.349315068493151,0,0.467889908256881,0.349315068493151,0.4
400,400,40,0.3,0.05,"b",FALSE,0,1,2,"37, 23","rf_class",107,268,15,10,0.9375,0.946996466431095,0.914529914529915,0.964028776978417,0.946996466431095,0.955436720142603,"rf_class",55,129,8,4,0.938775510204082,0.941605839416058,0.932203389830508,0.969924812030075,0.941605839416058,0.955555555555555,"rf_class",52,139,7,6,0.936274509803922,0.952054794520548,0.896551724137931,0.958620689655172,0.952054794520548,0.9553264604811
400,400,40,0.3,0.05,"b",FALSE,0,1,3,"15, 35","IRT",119,263,17,1,0.955,0.939285714285714,0.991666666666667,0.996212121212121,0.939285714285714,0.966911764705882,"IRT",56,140,3,1,0.98,0.979020979020979,0.982456140350877,0.99290780141844,0.979020979020979,0.985915492957746,"IRT",63,123,14,0,0.93,0.897810218978102,1,1,0.897810218978102,0.946153846153846
400,400,40,0.3,0.05,"b",FALSE,0,1,3,"15, 35","rf_probs",0,133,147,120,0.3325,0.475,0,0.525691699604743,0.475,0.49906191369606,"rf_probs",0,67,76,57,0.335,0.468531468531469,0,0.540322580645161,0.468531468531469,0.50187265917603,"rf_probs",0,66,71,63,0.33,0.481751824817518,0,0.511627906976744,0.481751824817518,0.496240601503759
400,400,40,0.3,0.05,"b",FALSE,0,1,3,"15, 35","rf_class",110,271,9,10,0.9525,0.967857142857143,0.916666666666667,0.9644128113879,0.967857142857143,0.966131907308378,"rf_class",53,142,1,4,0.975,0.993006993006993,0.929824561403509,0.972602739726027,0.993006993006993,0.982698961937716,"rf_class",57,129,8,6,0.93,0.941605839416058,0.904761904761905,0.955555555555556,0.941605839416058,0.948529411764706
400,400,40,0.3,0.05,"b",FALSE,0,1,4,"36, 17","IRT",118,262,14,6,0.95,0.949275362318841,0.951612903225806,0.977611940298508,0.949275362318841,0.963235294117647,"IRT",64,133,4,6,0.951690821256039,0.970802919708029,0.914285714285714,0.956834532374101,0.970802919708029,0.963768115942029,"IRT",54,129,10,0,0.948186528497409,0.928057553956835,1,1,0.928057553956835,0.962686567164179
400,400,40,0.3,0.05,"b",FALSE,0,1,4,"36, 17","rf_probs",0,102,174,124,0.255,0.369565217391304,0,0.451327433628319,0.369565217391304,0.406374501992032,"rf_probs",0,47,90,70,0.227053140096618,0.343065693430657,0,0.401709401709402,0.343065693430657,0.37007874015748,"rf_probs",0,55,84,54,0.284974093264249,0.39568345323741,0,0.504587155963303,0.39568345323741,0.443548387096774
400,400,40,0.3,0.05,"b",FALSE,0,1,4,"36, 17","rf_class",114,262,14,10,0.94,0.949275362318841,0.919354838709677,0.963235294117647,0.949275362318841,0.956204379562044,"rf_class",60,133,4,10,0.932367149758454,0.970802919708029,0.857142857142857,0.93006993006993,0.970802919708029,0.95,"rf_class",54,129,10,0,0.948186528497409,0.928057553956835,1,1,0.928057553956835,0.962686567164179
400,400,40,0.3,0.05,"b",FALSE,0,1,5,"33, 37","IRT",112,265,19,4,0.9425,0.933098591549296,0.96551724137931,0.985130111524164,0.933098591549296,0.958408679927667,"IRT",52,139,7,2,0.955,0.952054794520548,0.962962962962963,0.985815602836879,0.952054794520548,0.968641114982578,"IRT",60,126,12,2,0.93,0.91304347826087,0.967741935483871,0.984375,0.91304347826087,0.947368421052632
400,400,40,0.3,0.05,"b",FALSE,0,1,5,"33, 37","rf_probs",0,93,191,116,0.2325,0.327464788732394,0,0.444976076555024,0.327464788732394,0.377281947261663,"rf_probs",0,41,105,54,0.205,0.280821917808219,0,0.431578947368421,0.280821917808219,0.340248962655602,"rf_probs",0,52,86,62,0.26,0.376811594202899,0,0.456140350877193,0.376811594202899,0.412698412698413
400,400,40,0.3,0.05,"b",FALSE,0,1,5,"33, 37","rf_class",108,275,9,8,0.9575,0.96830985915493,0.931034482758621,0.971731448763251,0.96830985915493,0.970017636684303,"rf_class",51,142,4,3,0.965,0.972602739726027,0.944444444444444,0.979310344827586,0.972602739726027,0.97594501718213,"rf_class",57,133,5,5,0.95,0.963768115942029,0.919354838709677,0.963768115942029,0.963768115942029,0.963768115942029
400,400,40,0.3,0.05,"b",FALSE,0,1,6,"37, 15","IRT",115,248,35,2,0.9075,0.876325088339223,0.982905982905983,0.992,0.876325088339223,0.930581613508443,"IRT",71,125,17,2,0.911627906976744,0.880281690140845,0.972602739726027,0.984251968503937,0.880281690140845,0.929368029739777,"IRT",44,123,18,0,0.902702702702703,0.872340425531915,1,1,0.872340425531915,0.931818181818182
400,400,40,0.3,0.05,"b",FALSE,0,1,6,"37, 15","rf_probs",0,124,159,117,0.31,0.438162544169611,0,0.514522821576763,0.438162544169611,0.473282442748092,"rf_probs",0,59,83,73,0.274418604651163,0.415492957746479,0,0.446969696969697,0.415492957746479,0.430656934306569,"rf_probs",0,65,76,44,0.351351351351351,0.460992907801418,0,0.596330275229358,0.460992907801418,0.52
400,400,40,0.3,0.05,"b",FALSE,0,1,6,"37, 15","rf_class",107,267,16,10,0.935,0.943462897526502,0.914529914529915,0.963898916967509,0.943462897526502,0.953571428571429,"rf_class",66,135,7,7,0.934883720930233,0.950704225352113,0.904109589041096,0.950704225352113,0.950704225352113,0.950704225352113,"rf_class",41,132,9,3,0.935135135135135,0.936170212765957,0.931818181818182,0.977777777777778,0.936170212765957,0.956521739130435
400,400,40,0.3,0.05,"b",FALSE,0,1,7,"36, 10","IRT",114,264,18,4,0.945,0.936170212765957,0.966101694915254,0.985074626865672,0.936170212765957,0.96,"IRT",52,135,7,4,0.944444444444444,0.950704225352113,0.928571428571429,0.971223021582734,0.950704225352113,0.96085409252669,"IRT",62,129,11,0,0.945544554455445,0.921428571428571,1,1,0.921428571428571,0.95910780669145
400,400,40,0.3,0.05,"b",FALSE,0,1,7,"36, 10","rf_probs",0,95,187,118,0.2375,0.336879432624113,0,0.446009389671362,0.336879432624113,0.383838383838384,"rf_probs",0,51,91,56,0.257575757575758,0.359154929577465,0,0.476635514018692,0.359154929577465,0.409638554216868,"rf_probs",0,44,96,62,0.217821782178218,0.314285714285714,0,0.415094339622642,0.314285714285714,0.357723577235772
400,400,40,0.3,0.05,"b",FALSE,0,1,7,"36, 10","rf_class",107,274,8,11,0.9525,0.971631205673759,0.906779661016949,0.96140350877193,0.971631205673759,0.966490299823633,"rf_class",48,140,2,8,0.94949494949495,0.985915492957746,0.857142857142857,0.945945945945946,0.985915492957746,0.96551724137931,"rf_class",59,134,6,3,0.955445544554455,0.957142857142857,0.951612903225806,0.978102189781022,0.957142857142857,0.967509025270758
400,400,40,0.3,0.05,"b",FALSE,0,1,8,"9, 40","IRT",112,269,18,1,0.9525,0.937282229965157,0.991150442477876,0.996296296296296,0.937282229965157,0.96588868940754,"IRT",58,133,7,0,0.964646464646465,0.95,1,1,0.95,0.974358974358974,"IRT",54,136,11,1,0.940594059405941,0.925170068027211,0.981818181818182,0.992700729927007,0.925170068027211,0.957746478873239
400,400,40,0.3,0.05,"b",FALSE,0,1,8,"9, 40","rf_probs",0,118,169,113,0.295,0.411149825783972,0,0.510822510822511,0.411149825783972,0.455598455598456,"rf_probs",0,56,84,58,0.282828282828283,0.4,0,0.491228070175439,0.4,0.440944881889764,"rf_probs",0,62,85,55,0.306930693069307,0.421768707482993,0,0.52991452991453,0.421768707482993,0.46969696969697
400,400,40,0.3,0.05,"b",FALSE,0,1,8,"9, 40","rf_class",106,271,16,7,0.9425,0.944250871080139,0.938053097345133,0.974820143884892,0.944250871080139,0.95929203539823,"rf_class",55,132,8,3,0.944444444444444,0.942857142857143,0.948275862068966,0.977777777777778,0.942857142857143,0.96,"rf_class",51,139,8,4,0.940594059405941,0.945578231292517,0.927272727272727,0.972027972027972,0.945578231292517,0.958620689655172
400,400,40,0.3,0.05,"b",FALSE,0,1,9,"14, 21","IRT",107,270,13,10,0.9425,0.954063604240283,0.914529914529915,0.964285714285714,0.954063604240283,0.959147424511545,"IRT",63,130,7,7,0.932367149758454,0.948905109489051,0.9,0.948905109489051,0.948905109489051,0.948905109489051,"IRT",44,140,6,3,0.953367875647668,0.958904109589041,0.936170212765957,0.979020979020979,0.958904109589041,0.968858131487889
400,400,40,0.3,0.05,"b",FALSE,0,1,9,"14, 21","rf_probs",0,103,180,117,0.2575,0.363957597173145,0,0.468181818181818,0.363957597173145,0.409542743538767,"rf_probs",0,57,80,70,0.27536231884058,0.416058394160584,0,0.448818897637795,0.416058394160584,0.431818181818182,"rf_probs",0,46,100,47,0.238341968911917,0.315068493150685,0,0.494623655913978,0.315068493150685,0.384937238493724
