"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1"
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,1,"6, 34, 23, 8, 2, 36, 29, 5, 15, 38, 14, 26, 19, 12, 17, 40, 11, 39, 7, 25, 30, 20, 1, 28, 31, 3, 18, 4","IRT",180,1092,226,2,0.848,0.828528072837633,0.989010989010989,0.998171846435101,0.828528072837633,0.90547263681592,"IRT",60,425,13,2,0.97,0.970319634703196,0.967741935483871,0.995316159250585,0.970319634703196,0.982658959537572,"IRT",120,667,213,0,0.787,0.757954545454545,1,1,0.757954545454545,0.862314156431804
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,1,"6, 34, 23, 8, 2, 36, 29, 5, 15, 38, 14, 26, 19, 12, 17, 40, 11, 39, 7, 25, 30, 20, 1, 28, 31, 3, 18, 4","rf_probs",0,576,742,182,0.384,0.437025796661609,0,0.759894459102902,0.437025796661609,0.554913294797688,"rf_probs",0,190,248,62,0.38,0.4337899543379,0,0.753968253968254,0.4337899543379,0.550724637681159,"rf_probs",0,386,494,120,0.386,0.438636363636364,0,0.762845849802372,0.438636363636364,0.556998556998557
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,1,"6, 34, 23, 8, 2, 36, 29, 5, 15, 38, 14, 26, 19, 12, 17, 40, 11, 39, 7, 25, 30, 20, 1, 28, 31, 3, 18, 4","rf_class",143,1289,29,39,0.954666666666667,0.977996965098634,0.785714285714286,0.970632530120482,0.977996965098634,0.974300831443689,"rf_class",51,431,7,11,0.964,0.984018264840183,0.82258064516129,0.975113122171946,0.984018264840183,0.979545454545454,"rf_class",92,858,22,28,0.95,0.975,0.766666666666667,0.968397291196388,0.975,0.971687429218573
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,2,"9, 30, 17, 14, 34, 21, 7, 36, 28, 3, 20, 13, 29, 37, 5, 23, 6, 22, 1, 38, 4, 12, 32, 11, 25, 31, 8, 39","IRT",165,1110,202,23,0.85,0.846036585365854,0.877659574468085,0.979699911738747,0.846036585365854,0.907975460122699,"IRT",34,444,2,23,0.950298210735587,0.995515695067265,0.596491228070175,0.950749464668094,0.995515695067265,0.972617743702081,"IRT",131,666,200,0,0.799398194583751,0.76905311778291,1,1,0.76905311778291,0.869451697127937
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,2,"9, 30, 17, 14, 34, 21, 7, 36, 28, 3, 20, 13, 29, 37, 5, 23, 6, 22, 1, 38, 4, 12, 32, 11, 25, 31, 8, 39","rf_probs",0,583,729,188,0.388666666666667,0.444359756097561,0,0.756160830090791,0.444359756097561,0.559769563130101,"rf_probs",0,184,262,57,0.365805168986084,0.412556053811659,0,0.763485477178423,0.412556053811659,0.53566229985444,"rf_probs",0,399,467,131,0.400200601805416,0.460739030023095,0,0.752830188679245,0.460739030023095,0.57163323782235
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,2,"9, 30, 17, 14, 34, 21, 7, 36, 28, 3, 20, 13, 29, 37, 5, 23, 6, 22, 1, 38, 4, 12, 32, 11, 25, 31, 8, 39","rf_class",166,1280,32,22,0.964,0.975609756097561,0.882978723404255,0.98310291858679,0.975609756097561,0.979342004590666,"rf_class",45,440,6,12,0.964214711729622,0.986547085201794,0.789473684210526,0.973451327433628,0.986547085201794,0.979955456570156,"rf_class",121,840,26,10,0.963891675025075,0.969976905311778,0.923664122137405,0.988235294117647,0.969976905311778,0.979020979020979
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,3,"28, 5, 6, 3, 22, 10, 4, 30, 14, 17, 40, 19, 20, 23, 21, 29, 35, 12, 11, 15, 36, 8, 33, 27, 39, 7, 31, 16","IRT",164,1002,319,15,0.777333333333333,0.758516275548827,0.916201117318436,0.985250737463127,0.758516275548827,0.857142857142857,"IRT",37,447,2,15,0.966067864271457,0.99554565701559,0.711538461538462,0.967532467532468,0.99554565701559,0.981339187705818,"IRT",127,555,317,0,0.682682682682683,0.636467889908257,1,1,0.636467889908257,0.777855641205326
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,3,"28, 5, 6, 3, 22, 10, 4, 30, 14, 17, 40, 19, 20, 23, 21, 29, 35, 12, 11, 15, 36, 8, 33, 27, 39, 7, 31, 16","rf_probs",0,649,672,179,0.432666666666667,0.491294473883422,0,0.783816425120773,0.491294473883422,0.604001861330852,"rf_probs",0,237,212,52,0.473053892215569,0.527839643652561,0,0.820069204152249,0.527839643652561,0.642276422764228,"rf_probs",0,412,460,127,0.412412412412412,0.472477064220183,0,0.764378478664193,0.472477064220183,0.583982990786676
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,3,"28, 5, 6, 3, 22, 10, 4, 30, 14, 17, 40, 19, 20, 23, 21, 29, 35, 12, 11, 15, 36, 8, 33, 27, 39, 7, 31, 16","rf_class",152,1291,30,27,0.962,0.977289931869796,0.849162011173184,0.979514415781487,0.977289931869796,0.978400909435392,"rf_class",43,442,7,9,0.968063872255489,0.984409799554566,0.826923076923077,0.980044345898004,0.984409799554566,0.982222222222222,"rf_class",109,849,23,18,0.958958958958959,0.973623853211009,0.858267716535433,0.97923875432526,0.973623853211009,0.976423231742381
2000,1000,40,0.12,0.7,"both",TRUE,0.2,2,4,"14, 17, 16, 1, 11, 26, 39, 27, 8, 13, 30, 35, 7, 5, 24, 34, 6, 22, 12, 32, 40, 23, 15, 3, 29, 19, 31, 10","IRT",185,1221,94,0,0.937333333333333,0.92851711026616,1,1,0.92851711026616,0.962933753943218,"IRT",69,421,17,0,0.96646942800789,0.961187214611872,1,1,0.961187214611872,0.980209545983702,"IRT",116,800,77,0,0.92245720040282,0.912200684150513,1,1,0.912200684150513,0.954084675014908
