"RefGroupSize","FocalGroupSize","nItems","prevRate","difRate","difType","balanced","aStrength","bStrength","rep","dif_items","method","TP_full","TN_full","FP_full","FN_full","accuracy_full","sensitivity_full","specificity_full","precision_full","npv_full","f1score_full","TP_focal","TN_focal","FP_focal","FN_focal","accuracy_focal","sensitivity_focal","specificity_focal","precision_focal","npv_focal","f1score_focal","TP_ref","TN_ref","FP_ref","FN_ref","accuracy_ref","sensitivity_ref","specificity_ref","precision_ref","npv_ref","f1score_ref","NA.","NA..1"
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,1,"58, 78, 30, 49, 80, 74, 40, 37, 9, 26, 16, 31, 39, 54, 68, 64, 36, 18, 72, 29, 3, 41, 57, 33, 43, 79, 45, 11, 6, 51, 13, 55","IRT",599,1308,69,24,0.9535,0.949891067538126,0.961476725521669,0.981981981981982,0.949891067538126,0.965669988925803,"IRT",279,696,19,22,0.959645669291339,0.973426573426573,0.926910299003322,0.969359331476323,0.973426573426573,0.971388695045359,"IRT",320,612,50,2,0.947154471544715,0.924471299093656,0.993788819875776,0.996742671009772,0.924471299093656,0.959247648902821
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,1,"58, 78, 30, 49, 80, 74, 40, 37, 9, 26, 16, 31, 39, 54, 68, 64, 36, 18, 72, 29, 3, 41, 57, 33, 43, 79, 45, 11, 6, 51, 13, 55","rf_probs",0,456,921,623,0.228,0.331154684095861,0,0.422613531047266,0.331154684095861,0.371335504885993,"rf_probs",0,232,483,301,0.228346456692913,0.324475524475524,0,0.435272045028143,0.324475524475524,0.371794871794872,"rf_probs",0,224,438,322,0.227642276422764,0.338368580060423,0,0.41025641025641,0.338368580060423,0.370860927152318
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,1,"58, 78, 30, 49, 80, 74, 40, 37, 9, 26, 16, 31, 39, 54, 68, 64, 36, 18, 72, 29, 3, 41, 57, 33, 43, 79, 45, 11, 6, 51, 13, 55","rf_class",589,1325,52,34,0.957,0.962236746550472,0.945425361155698,0.974981604120677,0.962236746550472,0.968567251461988,"rf_class",282,685,30,19,0.951771653543307,0.958041958041958,0.93687707641196,0.973011363636364,0.958041958041958,0.965468639887245,"rf_class",307,640,22,15,0.96239837398374,0.966767371601209,0.953416149068323,0.977099236641221,0.966767371601209,0.971905846621109
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,2,"39, 75, 8, 70, 68, 22, 3, 61, 53, 30, 25, 34, 71, 13, 28, 18, 40, 60, 15, 72, 35, 48, 29, 63, 42, 55, 46, 73, 10, 21, 27, 7","IRT",570,1308,100,22,0.939,0.928977272727273,0.962837837837838,0.983458646616541,0.928977272727273,0.955441928414901,"IRT",293,678,23,19,0.958538993089832,0.967189728958631,0.939102564102564,0.972740315638451,0.967189728958631,0.969957081545064,"IRT",277,630,77,3,0.918946301925025,0.891089108910891,0.989285714285714,0.995260663507109,0.891089108910891,0.940298507462687
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,2,"39, 75, 8, 70, 68, 22, 3, 61, 53, 30, 25, 34, 71, 13, 28, 18, 40, 60, 15, 72, 35, 48, 29, 63, 42, 55, 46, 73, 10, 21, 27, 7","rf_probs",0,470,938,592,0.235,0.333806818181818,0,0.44256120527307,0.333806818181818,0.380566801619433,"rf_probs",0,202,499,312,0.199407699901283,0.288159771754636,0,0.392996108949416,0.288159771754636,0.332510288065844,"rf_probs",0,268,439,280,0.271529888551165,0.379066478076379,0,0.489051094890511,0.379066478076379,0.427091633466135
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,2,"39, 75, 8, 70, 68, 22, 3, 61, 53, 30, 25, 34, 71, 13, 28, 18, 40, 60, 15, 72, 35, 48, 29, 63, 42, 55, 46, 73, 10, 21, 27, 7","rf_class",555,1346,62,37,0.9505,0.955965909090909,0.9375,0.973246565437455,0.955965909090909,0.964528842708707,"rf_class",287,676,25,25,0.950641658440276,0.964336661911555,0.919871794871795,0.964336661911555,0.964336661911555,0.964336661911555,"rf_class",268,670,37,12,0.950354609929078,0.947666195190948,0.957142857142857,0.982404692082111,0.947666195190948,0.964722822174226
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,3,"8, 2, 76, 9, 69, 34, 59, 71, 44, 60, 15, 65, 68, 14, 64, 30, 70, 46, 38, 25, 26, 5, 61, 49, 19, 41, 73, 20, 77, 39, 37, 29","IRT",562,1354,74,10,0.958,0.948179271708683,0.982517482517482,0.99266862170088,0.948179271708683,0.969914040114613,"IRT",259,692,24,5,0.970408163265306,0.966480446927374,0.981060606060606,0.992826398852224,0.966480446927374,0.979476291578202,"IRT",303,662,50,5,0.946078431372549,0.929775280898876,0.983766233766234,0.992503748125937,0.929775280898876,0.960116026105874
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,3,"8, 2, 76, 9, 69, 34, 59, 71, 44, 60, 15, 65, 68, 14, 64, 30, 70, 46, 38, 25, 26, 5, 61, 49, 19, 41, 73, 20, 77, 39, 37, 29","rf_probs",0,504,924,572,0.252,0.352941176470588,0,0.468401486988848,0.352941176470588,0.402555910543131,"rf_probs",0,243,473,264,0.247959183673469,0.339385474860335,0,0.479289940828402,0.339385474860335,0.397383483237939,"rf_probs",0,261,451,308,0.255882352941176,0.366573033707865,0,0.458699472759227,0.366573033707865,0.407494145199063
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,3,"8, 2, 76, 9, 69, 34, 59, 71, 44, 60, 15, 65, 68, 14, 64, 30, 70, 46, 38, 25, 26, 5, 61, 49, 19, 41, 73, 20, 77, 39, 37, 29","rf_class",555,1373,55,17,0.964,0.961484593837535,0.97027972027972,0.987769784172662,0.961484593837535,0.97444996451384,"rf_class",255,692,24,9,0.966326530612245,0.966480446927374,0.965909090909091,0.98716119828816,0.966480446927374,0.976711362032463,"rf_class",300,681,31,8,0.961764705882353,0.956460674157303,0.974025974025974,0.988388969521045,0.956460674157303,0.972162740899358
2000,2000,80,0.3,0.4,"both",TRUE,0.2,2,4,"49, 41, 39, 14, 46, 53, 2, 75, 52, 12, 34, 79, 47, 68, 5, 65, 8, 67, 76, 40, 56, 64, 1, 13, 73, 48, 6, 35, 78, 43, 50, 24","IRT",580,1343,49,28,0.9615,0.964798850574713,0.953947368421053,0.979576951130562,0.964798850574713,0.972131740861383,"IRT",282,706,19,20,0.962025316455696,0.973793103448276,0.933774834437086,0.972451790633609,0.973793103448276,0.973121984838043,"IRT",298,637,30,8,0.960945529290853,0.955022488755622,0.973856209150327,0.987596899224806,0.955022488755622,0.971036585365854
